Name_lang,InitialRotation_0,InitialRotation_1,InitialRotation_2,ID,GameObjectID,Flags,Type,ModelType,ModelFileDataID,ThumbnailFileDataID,WeightCost,ItemID,InitialScale,FirstTimeAcquisitionXP,OrderIndex,Field_12_0_0_63534_015,StartingQuantity,UiModelSceneID
"[DNT] [AUTOGEN] 12PH_Opulent_Gazebo02.M2",0,0,0,20326,0,131,1,1,6996948,7679739,5,268937,1,0,2844,0,0,0
"[DNT] [AUTOGEN] 12PH_Opulent_Path_SteppingStones01.M2",0,0,0,20327,0,131,1,1,7296323,7679723,3,268938,1,0,2845,0,0,0
"[DNT] [AUTOGEN] 12PH_Opulent_Path_SteppingStones02.M2",0,0,0,20328,0,131,1,1,7296324,7679735,3,268939,1,0,2846,0,0,0
"[DNT] [AUTOGEN] 12PH_Opulent_Path_SteppingStones03.M2",0,0,0,20329,0,131,1,1,7296325,7679731,3,268940,1,0,2847,0,0,0
"[DNT] [AUTOGEN] 12PH_Opulent_Path_SteppingStones04.M2",0,0,0,20330,0,131,1,1,7296326,7679727,5,268941,1,0,2848,0,0,0
"[DNT] [AUTOGEN] 12PH_Opulent_WallLamp01.M2",0,0,0,20331,0,131,2,1,7554185,7679719,1,268942,1,0,2849,0,0,0
"Purified Elven Glowlamp",0,0,0,20332,0,3,1,1,7554195,7679715,1,268943,1,10,2850,2,0,0
"Devouring Ritual Spire",0,0,0,20632,0,3,1,1,6224355,7696307,5,269269,1,10,2854,3,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_SucculentShrub_A01.m2",0,0,0,20633,0,131,1,1,5927877,7698377,3,269270,1,0,2855,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_SucculentShrub_B02.m2",0,0,0,20634,0,131,1,1,5927879,7698378,5,269271,1,0,2856,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_SucculentShrub_B01.m2",0,0,0,20635,0,131,1,1,5927893,7698379,5,269272,1,0,2857,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_CactusSaguaro_B01.m2",0,0,0,20636,0,131,1,1,5930369,7696319,3,269273,1,0,2858,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_CactusSaguaro_B02.m2",0,0,0,20637,0,131,1,1,5930371,7696323,5,269274,1,0,2859,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_CactusSaguaro_B03.m2",0,0,0,20638,0,131,1,1,5930372,7696329,5,269275,1,0,2860,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_CactusSaguaro_C02.m2",0,0,0,20639,0,131,1,1,5930374,7698380,5,269276,1,0,2861,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_CactusSaguaro_D01.m2",0,0,0,20640,0,131,1,1,5930375,7698381,5,269277,1,0,2862,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_CactusSaguaro_D02.m2",0,0,0,20641,0,131,1,1,5930376,7698382,5,269278,1,0,2863,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_Grass_A01.m2",0,0,0,20642,0,131,1,1,5933731,7698383,1,269279,1,0,2864,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_Grass_B01.m2",0,0,0,20643,0,131,1,1,5933732,7698384,3,269280,1,0,2865,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_Grass_B02.m2",0,0,0,20644,0,131,1,1,5934945,7698385,3,269281,1,0,2866,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_CactusSpiked_C01.m2",0,0,0,20645,0,131,1,1,5936829,7698386,3,269282,1,0,2867,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_CactusSpiked_D01.m2",0,0,0,20646,0,131,1,1,5936830,7698387,5,269283,1,0,2868,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_SucculentShrub_B03.m2",0,0,0,20647,0,131,1,1,5947416,7698388,5,269284,1,0,2869,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_Coconut_A01.m2",0,0,0,20648,0,131,1,1,6009468,7698389,1,269285,1,0,2870,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_Coconut_A02.m2",0,0,0,20649,0,131,1,1,6009469,7698390,1,269286,1,0,2871,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_DesertBrush_A01.m2",0,0,0,20650,0,131,1,1,6024874,7698391,3,269287,1,0,2872,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_DesertBrush_B02.m2",0,0,0,20651,0,131,1,1,6024876,7698392,3,269288,1,0,2873,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_DesertBrush_C01.m2",0,0,0,20652,0,131,1,1,6024877,7698393,3,269289,1,0,2874,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_FernDesert_A01.m2",0,0,0,20653,0,131,1,1,6026270,7698394,1,269290,1,0,2875,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_FernDesert_A02.m2",0,0,0,20654,0,131,1,1,6026271,7698395,1,269291,1,0,2876,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_FernDesert_A03.m2",0,0,0,20655,0,131,1,1,6026272,7698396,1,269292,1,0,2877,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_FernDesert_B01.m2",0,0,0,20656,0,131,1,1,6026273,7698397,1,269293,1,0,2878,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_FernDesert_B02.m2",0,0,0,20657,0,131,1,1,6026274,7698398,1,269294,1,0,2879,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_DuneGrass_A01.m2",0,0,0,20658,0,131,1,1,6067028,7698399,3,269295,1,0,2880,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_DuneGrass_A02.m2",0,0,0,20659,0,131,1,1,6067029,7698400,3,269296,1,0,2881,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_DuneGrassDry_A01.m2",0,0,0,20660,0,131,1,1,6067031,7698401,3,269297,1,0,2882,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_DuneGrassDry_A02.m2",0,0,0,20661,0,131,1,1,6067032,7698402,3,269298,1,0,2883,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_GrassLush_A01.m2",0,0,0,20662,0,131,1,1,6116441,7698403,1,269299,1,0,2884,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_GrassLush_B01.m2",0,0,0,20663,0,131,1,1,6116442,7698404,3,269300,1,0,2885,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_GrassLush_B02.m2",0,0,0,20664,0,131,1,1,6116443,7698405,3,269301,1,0,2886,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_FernLush_A01.m2",0,0,0,20665,0,131,1,1,6116445,7698406,1,269302,1,0,2887,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_FernLush_A02.m2",0,0,0,20666,0,131,1,1,6116446,7698407,1,269303,1,0,2888,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_FernLush_A03.m2",0,0,0,20667,0,131,1,1,6116447,7698408,1,269304,1,0,2889,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_FernLush_B01.m2",0,0,0,20668,0,131,1,1,6116448,7698409,1,269305,1,0,2890,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_FernLush_B02.m2",0,0,0,20669,0,131,1,1,6116449,7698410,1,269306,1,0,2891,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_CactusPricklyPear_B01.m2",0,0,0,20670,0,131,1,1,6135269,7696311,3,269307,1,0,2892,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_CactusPricklyPear_D02.m2",0,0,0,20671,0,131,1,1,6135290,7696317,5,269308,1,0,2893,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_ShrubWild_A01.m2",0,0,0,20672,0,131,1,1,6695764,7698411,3,269309,1,0,2894,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_ShrubWild_A02.m2",0,0,0,20673,0,131,1,1,6695765,7698412,5,269310,1,0,2895,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_FlowerAster_A01.m2",0,0,0,20674,0,131,1,1,6711664,7698413,1,269311,1,0,2896,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_FlowerAster_A03.m2",0,0,0,20675,0,131,1,1,6711666,7698414,1,269312,1,0,2897,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_DesertBrushLush_A01.m2",0,0,0,20676,0,131,1,1,6711667,7698415,3,269313,1,0,2898,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_DesertBrushLush_B02.m2",0,0,0,20677,0,131,1,1,6711669,7698416,3,269314,1,0,2899,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_DesertBrushLush_C01.m2",0,0,0,20678,0,131,1,1,6711670,7698417,3,269315,1,0,2900,0,0,0
"Bartender Bob's ""No Weapons Allowed"" Rack",0,0,0,20679,638821,35,1,1,7696290,7696333,5,269316,1,10,2901,2,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_AloeBush_A01.m2",0,0,0,20692,0,131,1,1,5916767,7692423,1,269352,1,0,2909,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_AloeBush_A02.m2",0,0,0,20693,0,131,1,1,5916769,7692427,1,269353,1,0,2910,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_AloeBush_B01.m2",0,0,0,20694,0,131,1,1,5916770,7692429,1,269354,1,0,2911,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_AloeBushBlue_A01.m2",0,0,0,20695,0,131,1,1,5921067,7692435,1,269355,1,0,2912,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_AloeBushBlue_A02.m2",0,0,0,20696,0,131,1,1,5921068,7692439,1,269356,1,0,2913,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_AloeBushBlue_B01.m2",0,0,0,20697,0,131,1,1,5921069,7692443,1,269357,1,0,2914,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_BallCactus_A01.m2",0,0,0,20698,0,131,1,1,5921070,7692403,1,269358,1,0,2915,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_BallCactus_A02.m2",0,0,0,20699,0,131,1,1,5921071,7692399,1,269359,1,0,2916,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_BallCactus_B01.m2",0,0,0,20700,0,131,1,1,5921072,7692405,1,269360,1,0,2917,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Azshara_Tree_Pine_B01.m2",0,0,0,20701,0,131,1,1,5933730,7700721,5,269361,1,0,2918,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Tree_SucculentPalm_B02.m2",0,0,0,20702,0,131,1,1,5934918,7700722,5,269362,1,0,2919,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Tree_SucculentPalm_B03.m2",0,0,0,20703,0,131,1,1,5934919,7700723,5,269363,1,0,2920,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Tree_SucculentPalm_B04.m2",0,0,0,20704,0,131,1,1,5934920,7700724,5,269364,1,0,2921,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Tree_SucculentPalm_B05.m2",0,0,0,20705,0,131,1,1,5934921,7700725,5,269365,1,0,2922,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_BushWild_A01.m2",0,0,0,20706,0,131,1,1,5947418,7692461,3,269366,1,0,2923,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_BushWild_A02.m2",0,0,0,20707,0,131,1,1,5947420,7700726,3,269367,1,0,2924,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_BushWild_B01.m2",0,0,0,20708,0,131,1,1,5947421,7700727,5,269368,1,0,2925,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_Tumbleweed_A02.m2",0,0,0,20709,0,131,1,1,5975190,7700451,3,269369,1,0,2926,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_Tumbleweed_B01.m2",0,0,0,20710,0,131,1,1,5975191,7700453,5,269370,1,0,2927,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Tree_Palm_A01.m2",0,0,0,20711,0,131,1,1,6009470,7700728,5,269371,1,0,2928,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Tree_Palm_B01.m2",0,0,0,20712,0,131,1,1,6009472,7700729,5,269372,1,0,2929,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Tree_Palm_B02.m2",0,0,0,20713,0,131,1,1,6009473,7700730,5,269373,1,0,2930,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Tree_Palm_B03.m2",0,0,0,20714,0,131,1,1,6009474,7700731,5,269374,1,0,2931,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Tree_PalmStump_A01.m2",0,0,0,20715,0,131,1,1,6009475,7700732,3,269375,1,0,2932,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Tree_PalmStump_A02.m2",0,0,0,20716,0,131,1,1,6009476,7700733,5,269376,1,0,2933,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Tree_PalmLog_A01.m2",0,0,0,20717,0,131,1,1,6009477,7700734,5,269377,1,0,2934,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Tree_PalmLog_A02.m2",0,0,0,20718,0,131,1,1,6009478,7700735,5,269378,1,0,2935,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Tree_Baobab_B01.m2",0,0,0,20719,0,131,1,1,6021764,7700736,5,269379,1,0,2936,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Tree_Baobab_C01.m2",0,0,0,20720,0,131,1,1,6021765,7700737,5,269380,1,0,2937,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Tree_Baobab_C02.m2",0,0,0,20721,0,131,1,1,6021766,7700738,5,269381,1,0,2938,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Tree_BaobabYellow_B01.m2",0,0,0,20722,0,131,1,1,6021767,7700739,5,269382,1,0,2939,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Tree_BaobabYellow_C01.m2",0,0,0,20723,0,131,1,1,6021768,7700740,5,269383,1,0,2940,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Tree_BaobabYellow_C02.m2",0,0,0,20724,0,131,1,1,6021769,7700741,5,269384,1,0,2941,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Azshara_Tree_PineRed_A01.m2",0,0,0,20725,0,131,1,1,6028970,7700742,5,269385,1,0,2942,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_BushSpriggy_A01.m2",0,0,0,20726,0,131,1,1,6031322,7692445,3,269386,1,0,2943,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_BushSpriggy_C01.m2",0,0,0,20727,0,131,1,1,6031323,7692449,5,269387,1,0,2944,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_BushSpriggy_C02.m2",0,0,0,20728,0,131,1,1,6031324,7692453,5,269388,1,0,2945,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_BushSpriggy_D01.m2",0,0,0,20729,0,131,1,1,6031325,7692457,5,269389,1,0,2946,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Azshara_Tree_PineStump_A02.m2",0,0,0,20730,0,131,1,1,6043924,7692381,0,269390,1,0,2947,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Azshara_Plant_Blueberry_A01.m2",0,0,0,20731,0,131,1,1,6043925,7681946,1,269391,1,0,2948,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Azshara_Plant_Blueberry_B01.m2",0,0,0,20732,0,131,1,1,6043926,7681948,3,269392,1,0,2949,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Azshara_Plant_BushBirch_A01.m2",0,0,0,20733,0,131,1,1,6043928,7681954,5,269393,1,0,2950,0,0,0
"Void Elf Scribe's Desk",0,0,0,22143,0,3,1,1,7761091,7814988,3,273159,1,10,3413,2,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Azshara_Plant_BushBirch_B01.m2",0,0,0,20734,0,131,1,1,6043929,7681956,5,269394,1,0,2951,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Azshara_Plant_BushLeafy_B01.m2",0,0,0,20735,0,131,1,1,6043930,7688423,3,269395,1,0,2952,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Azshara_Plant_BushWillow_A01.m2",0,0,0,20736,0,131,1,1,6043932,7688427,5,269396,1,0,2953,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Azshara_Plant_BushWillow_A02.m2",0,0,0,20737,0,131,1,1,6043933,7688431,5,269397,1,0,2954,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Azshara_Plant_BushWillow_B01.m2",0,0,0,20738,0,131,1,1,6043934,7688437,5,269398,1,0,2955,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Azshara_Plant_ClubMoss_B01.m2",0,0,0,20739,0,131,1,1,6043935,7688439,1,269399,1,0,2956,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Azshara_Plant_ClubMoss_B02.m2",0,0,0,20740,0,131,1,1,6043936,7688445,1,269400,1,0,2957,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Azshara_Plant_Shrub_B01.m2",0,0,0,20741,0,131,1,1,6043937,7692359,5,269401,1,0,2958,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Azshara_Plant_ShrubIvy_C01.m2",0,0,0,20742,0,131,1,1,6043938,7692335,5,269402,1,0,2959,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Azshara_Plant_Shrub_C01.m2",0,0,0,20743,0,131,1,1,6043951,7692321,5,269403,1,0,2960,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Azshara_Plant_ShrubIvy_B01.m2",0,0,0,20744,0,131,1,1,6043953,7692325,5,269404,1,0,2961,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Azshara_Plant_ShrubIvy_B02.m2",0,0,0,20745,0,131,1,1,6043954,7692331,5,269405,1,0,2962,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Azshara_Plant_ShrubIvy_C02.m2",0,0,0,20746,0,131,1,1,6043956,7692339,5,269406,1,0,2963,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Azshara_Tree_Ash_B01.m2",0,0,0,20747,0,131,1,1,6043958,7692367,5,269407,1,0,2964,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Azshara_Tree_PineLog_B01.m2",0,0,0,20748,0,131,1,1,6043959,7692373,5,269408,1,0,2965,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Azshara_Tree_PineStump_A01.m2",0,0,0,20749,0,131,1,1,6043960,7692379,5,269409,1,0,2966,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Azshara_Tree_Ash_B02.m2",0,0,0,20750,0,131,1,1,6043961,7692361,5,269410,1,0,2967,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Azshara_Rock_ClusterSmall_B01.m2",0,0,0,20751,0,131,1,1,6129851,7700477,1,269411,1,0,2968,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Azshara_Rock_ClusterSmall_B02.m2",0,0,0,20752,0,131,1,1,6129852,7692343,3,269412,1,0,2969,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Azshara_Rock_Medium_B01.m2",0,0,0,20753,0,131,1,1,6129853,7692345,5,269413,1,0,2970,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Azshara_Rock_Medium_B02.m2",0,0,0,20754,0,131,1,1,6129854,7692349,5,269414,1,0,2971,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Azshara_Rock_Medium_B03.m2",0,0,0,20755,0,131,1,1,6129855,7692353,3,269415,1,0,2972,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Rock_B01.m2",0,0,0,20756,0,131,1,1,6200467,7700457,1,269416,1,0,2973,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Rock_C01.m2",0,0,0,20757,0,131,1,1,6200468,7700461,5,269417,1,0,2974,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Rock_C02.m2",0,0,0,20758,0,131,1,1,6200469,7700465,3,269418,1,0,2975,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Rock_D01.m2",0,0,0,20759,0,131,1,1,6200470,7700473,5,269419,1,0,2976,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_BushWildDry_A01.m2",0,0,0,20760,0,131,1,1,6212343,7692465,3,269420,1,0,2977,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_BushWildDry_A02.m2",0,0,0,20761,0,131,1,1,6212344,7692469,3,269421,1,0,2978,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_BushWildDry_B01.m2",0,0,0,20762,0,131,1,1,6212345,7692475,5,269422,1,0,2979,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Tree_Acacia_B01.m2",0,0,0,20763,0,131,1,1,6363036,7700481,5,269423,1,0,2980,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Tree_Acacia_B02.m2",0,0,0,20764,0,131,1,1,6363037,7700487,5,269424,1,0,2981,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Tree_Acacia_B03.m2",0,0,0,20765,0,131,1,1,6363038,7700491,5,269425,1,0,2982,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Tree_Acacia_B04.m2",0,0,0,20766,0,131,1,1,6363039,7700495,5,269426,1,0,2983,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_SucculentSmall_C01.m2",0,0,0,20767,0,131,1,1,6725471,7700437,1,269427,1,0,2984,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_SucculentSmall_C02.m2",0,0,0,20768,0,131,1,1,6725472,7700441,1,269428,1,0,2985,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Plant_SucculentSmall_C03.m2",0,0,0,20769,0,131,1,1,6725473,7700447,1,269429,1,0,2986,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Main_Rock_C03.m2",0,0,0,20770,0,131,1,1,6866306,7700471,3,269430,1,0,2987,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Bloom_Plant_FlowerBush_B02.m2",0,0,0,20771,0,131,1,1,6933429,7692415,5,269431,1,0,2988,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Bloom_Plant_FlowerBush_B03.m2",0,0,0,20772,0,131,1,1,6933430,7692417,5,269432,1,0,2989,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Bloom_Plant_BallCactus_B01.m2",0,0,0,20773,0,131,1,1,7018150,7692387,1,269433,1,0,2990,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Bloom_Plant_BallCactus_B02.m2",0,0,0,20774,0,131,1,1,7018151,7692389,1,269434,1,0,2991,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Bloom_Plant_BallCactus_C01.m2",0,0,0,20775,0,131,1,1,7018152,7692393,1,269435,1,0,2992,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Bloom_Plant_Flower_B01.m2",0,0,0,20776,0,131,1,1,7065119,7692409,1,269436,1,0,2993,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Azshara_Rock_Medium_B04.m2",0,0,0,20777,0,131,1,1,7445403,7692369,5,269437,1,0,2994,0,0,0
"[DNT] [AUTOGEN] 8ZUL_PalmPlant_A01.M2",0,0,0,20878,0,131,1,1,1625347,7703155,5,269526,1,0,3059,0,0,0
"[DNT] [AUTOGEN] 8ZUL_PalmPlant_B02.m2",0,0,0,20879,0,131,1,1,1625446,7703156,5,269527,1,0,3060,0,0,0
"[DNT] [AUTOGEN] 8ZUL_PalmPlant_B01.M2",0,0,0,20880,0,131,1,1,1659531,7703157,5,269528,1,0,3061,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Oasis_Tree_PalmLarge_A01.m2",0,0,0,20881,0,131,1,1,6939612,7703158,5,269529,1,0,3062,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Oasis_Plant_FlowerBush_B01.m2",0,0,0,20882,0,131,1,1,6939615,7703159,1,269530,1,0,3063,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Oasis_Plant_FlowerBush_B02.m2",0,0,0,20883,0,131,1,1,6939616,7703160,3,269531,1,0,3064,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Oasis_Plant_FlowerAccent_C01.m2",0,0,0,20884,0,131,1,1,6939617,7703161,5,269532,1,0,3065,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Oasis_Plant_FlowerAccent_D01.m2",0,0,0,20885,0,131,1,1,6939618,7703162,5,269533,1,0,3066,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Oasis_Plant_FlowerAccent_D02.m2",0,0,0,20886,0,131,1,1,6939619,7703163,5,269534,1,0,3067,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Oasis_Plant_FlowerAccent_D03.m2",0,0,0,20887,0,131,1,1,6939620,7703164,5,269535,1,0,3068,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Oasis_Plant_Grass_B01.m2",0,0,0,20888,0,131,1,1,6939621,7703165,3,269536,1,0,3069,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Oasis_Plant_Grass_B02.m2",0,0,0,20889,0,131,1,1,6939622,7703166,3,269537,1,0,3070,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Oasis_Plant_Grass_B03.m2",0,0,0,20890,0,131,1,1,6939623,7703167,3,269538,1,0,3071,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Oasis_Plant_Grass_C01.m2",0,0,0,20891,0,131,1,1,6939624,7703168,3,269539,1,0,3072,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Oasis_Plant_Bush_A01.m2",0,0,0,20892,0,131,1,1,6939625,7703169,3,269540,1,0,3073,0,0,0
"[DNT] [AUTOGEN] 12DUR_Durotar_Oasis_Plant_Bush_C01.m2",0,0,0,20893,0,131,1,1,6939626,7703170,5,269541,1,0,3074,0,0,0
