Description_lang,SourceText_lang,ID,CreatureID,SummonSpellID,IconFileDataID,PetTypeEnum,Flags,SourceTypeEnum,CardUIModelSceneID,LoadoutUIModelSceneID,CovenantID
"Ziorg'pharon, Emissary of the Cosmic Unknown, Ender of All That Is, Was, and Will Ever Be, or Zigy, as his friends call him, is physically incapable of harming a fly.","|cFFFFD200Drop:|r Delve's End of Run Rewards",4954,256276,1268698,6992624,6,210,0,6,7,0
"It doesn't bite. It rips and tears.","|cFFFFD200Vendor: |rNaleidea Rivergleam|n|cFFFFD200Zone: |rSilvermoon City|n|cFFFFD200Cost: |r10000|Hcurrency:2803|h|TInterface\ICONS\INV_Misc_ElvenCoins.blp:0|t|h",4955,256272,1268693,1723704,7,210,2,6,7,0
"Waddles around in a constant cloud of spores. Harmless? Hard to say--we're still waiting on the research team... or what's left of them.","|cFFFFD200Drop:|r Delve's End of Run Rewards",4956,256237,1267219,5791588,6,210,0,6,7,0
"Nothing is known for certain, though some believe it calls the night sky its home.","|cFFFFD200Drop:|r Delve's End of Run Rewards",4957,256282,1268718,7439212,5,210,0,6,7,0
"Truly evil, undeniably powerful... but above all, spectacularly lazy.","|cFFFFD200Drop:|r Nullaeus",4958,256265,1268687,5041293,6,210,0,6,7,0
"In the wrong place at the wrong time.","|cFFFFD200Drop:|r Delve's End of Run Rewards",4959,256278,1268704,2399292,7,210,0,6,7,0
"A curious species found only within treasure chests. Harmless enough, unless you happen to be wearing jewelry.","|cFFFFD200Drop:|r Delve's End of Run Rewards",4960,256238,1267222,1618563,7,210,0,6,7,0
"Nestled in his cozy cave, this little mandrake sprout was one of the last. Over time though his favorite mushrooms stopped growing in his cave. So he decided to sleep... waiting for his favorite spores to blow in again.","|cFFFFD200Zone: |rNaigtal|n|cFFFFD200Drop: |rSleeper's Grotto",4965,256565,1269356,7467154,6,82,11,6,7,0
,"|cFFFFD200Trading Post|r",4966,256566,1269358,7467155,6,16466,11,6,7,0
"A living anomaly and Kasreth's most treasured experiment, this pink-furred creature scampers joyfully through conduits and pipes.","|cFFFFD200Zone: |rNexus-Point Xenas",4967,256567,1269361,2205238,7,82,5,6,7,0
"Stars walk among us in the shape of a baby brutosaur.","|cFFFFD200Promotion|r |n",4968,256663,1269535,7489719,7,16466,7,6,7,0
"Roofus is ready to lend a paw for any construction project. Treats aren't required, but are appreciated.",|cFFFFD200Promotion|r,4969,256698,1269627,7481108,7,16466,7,6,7,0
"Luma knows all kinds of tricks such as ""sit,"" ""stay,"" and ""steal.""","|cFFFFD200Quest: |rThief at Bark
|cFFFFD200Zone: |rEversong Woods",4971,256759,1269889,6891875,7,210,1,6,7,0
"This bold elfhound was born to chase mana wyrms, and mana wyrm-shaped objects... Like unattended sausages.","|cFFFFD200Treasure: |rHalf-Digested Viscera|n|cFFFFD200Zone: |rVoidstorm",4972,256985,1270553,6891874,7,210,0,41,7,0
"Dali, bored of his days basking in the comfort of the Solaarian Sunbath, seeks a world of new inspiration. You are that inspiration, and he will bring color to your world.","|cFFFFD200Treasure: |rBurbling Paint Pot|n|cFFFFD200Zone: |rEversong Woods",4974,246696,1241794,2399292,8,210,0,42,7,0
"Razeshi C. is known for her understanding tempermant, measured responses and a love for gossip. The C. stands for ""Class act.""",|cFFFFD200Promotion|r|n,4975,257493,1271843,5788264,0,16466,7,6,7,0
"Sometimes the void's call is faint, so smaller, younger voidwalkers heed its call.","|cFFFFD200Vendor: |rConstruct E'nui|n|cFFFFD200Zone: |rSilvermoon City|n|cFFFFD200Cost: |r800|Hcurrency:3392|h|TInterface\ICONS\INV_10_ElementalCombinedFoozles_Blood.BLP:0|t|h",4976,257546,1271988,6992623,6,194,2,6,7,0
"Born near the funeral pyre in Solemn Valley, this young eagle's burgundy feathers still carry the scent of smoke and ash. A quiet reminder that even in loss, something new can take wing.","|cFFFFD200Quest:|r A Quiet Farewell|n|cFFFFD200Zone: |rZul'Aman",4977,257616,1272165,7210236,2,146,1,6,7,0
"He is a lover, not a battler.","|cFFFFD200Drop:|r Slayer's Duellum Trove|n|cFFFFD200Zone:|r Masters' Perch",4981,257695,1272755,6703753,4,210,0,6,7,0
"A rare black-furred Eversong lynx kitten, its fur faintly thrumming with arcane energy, bred by Silvermoon's Magisters as both companion and conduit of magical study.","|cFFFFD200Vendor: |rApprentice Diell|n|cFFFFD200Zone: |rEversong Woods|n|cFFFFD200Cost: |r200|Hcurrency:3379|h|TInterface\ICONS\INV_Elemental_Primal_Mana.blp:0|t|h",4982,257857,1272852,7390433,7,146,2,6,7,0
"Formed by the latent energies from the Singularity Anchor this Behemoth will be loyal till the end.","|cFFFFD200Drop:|r Victorious Stormarion Cache|n|cFFFFD200Zone:|r Voidstorm",4983,257908,1273131,7126992,7,18,6,6,7,0
"She hates head pats, hence the spiky armor.","|cFFFFD200Vendor: |rThraxadar|n|cFFFFD200Zone: |rMasters' Perch|n|cFFFFD200Faction: |rSlayer's Duellum - Revered|n|cFFFFD200Cost: |r2500|Hcurrency:3316|h|TInterface\ICONS\INV_112_RaidTrinkets_VoidPrism.BLP:0|t|h",4984,257802,1272858,3007472,5,210,2,6,7,0
"Taking after her mother, Dame Bloodshed, the Princess is armed with the sharpest of claws and the furriest of ears.","|cFFFFD200Drop: |rDame Bloodshed|n|cFFFFD200Zone: |rEversong Woods",4985,258281,1276430,7390435,7,2,0,6,7,0
"Born and raised in Sunwing Rookery, this fella loves causing mischief when the tamers aren't looking.","|cFFFFD200Treasure: |rRookery Cache|n|cFFFFD200Zone: |rSilvermoon City",5003,259728,1281048,6739639,1,210,0,6,7,0
"This eagle was a favored companion of Kinduru's during his travels through Zul'Aman.","|cFFFFD200Quest: |rDead End|n|cFFFFD200Zone: |rZul'Aman|n|n",5007,260149,1282832,7210231,7,210,1,6,7,0
"This young snake was hatched from a purified egg of Ula'tek. His sister, Zarra, befriended a lonely beast stranded on Atal'Utek. However, he bonded to you and will be your fierce friend forever.","|cFFFFD200Quest: |rA Little Kindness|n|cFFFFD200Zone: |rThe Coiled Isle|n|n",5011,260792,1283105,8032874,7,210,1,6,7,0
"This magical scout can often be found rummaging for arcane treats  in the refuse of long-past adventurers.","|cFFFFD200Achievement: |rTreasures of Eversong Woods|n|cFFFFD200Category: |rMidnight",5012,260899,1284800,7390434,7,210,5,6,7,0
"The eagles of Zul'Aman are a regal species yet they have suffered without Akil'zon watching over them. Faithbreaker Ger'lok has been especially cruel testing his dark magic on the young eaglets.","|cFFFFD200Ritual Site:|r Broken Throne ",5017,261676,1286610,7210236,2,82,0,6,7,0
"Separated from his mother when they were captured. Chubs is sad but fierce. He takes pride when he can bite his Twilight Blade handlers hands at feeding time.","|cFFFFD200Ritual Site:|r Broken Throne",5019,261684,1286634,7523130,7,82,0,6,7,0
"The naga's mix of arcane and void magics have disturbed the mana wyrms around Daggerspine Point making them extremely hostile. The very few manalings remaining in the aftermath of their ritual are showing unique abilities.","|cFFFFD200Drop: |rMana-Gorged Greatwyrm|n|cFFFFD200Ritual Site: |rDaggerspine Point",5020,262066,1287339,1386549,5,2,0,6,7,0
"The loyal snapdragon are the perfect companion to any naga. They adapt well to their environment especially when the environment likes to adapt them.","|cFFFFD200Ritual Site: |rDaggerspine Point",5021,262089,1287374,2766227,8,82,0,6,7,0
"Ravaged by the invading naga, many hawkstriders died in the area of Daggerspine Point. It is rare to find any of their young yet alive.","|cFFFFD200Ritual Sites: |rDaggerspine Point",5022,262090,1287376,6703754,4,82,10,6,7,0
"This curious kitten has been hanging around one too many ritual sites.","|cFFFFD200Ritual Sites: |rRustling Underbrush",5023,262092,1287380,7390433,7,82,0,6,7,0
"When you weren't looking, Murkidan killed Lil'Kruul. He's back now, though.","|cFFFFD200Achievement: |rFamily Battler of Outland|n|cFFFFD200Category: |rBattle|n|n",5026,262210,1287493,6116551,0,82,5,6,7,0
"She's perfect! Unlike the genetic absurdities you call twilight whelpings!","|cFFFFD200Achievement: |rFamily Battler of Cataclysm|n|cFFFFD200Category: |rBattle|n|n",5027,262220,1287534,5194263,1,82,5,6,7,0
"They suck. That's it.","|cFFFFD200Zone:|r The Coiled Isle",5028,262222,1287537,7119299,7,154,4,6,7,0
"The Curse of Ula'tek manifests serpents of all varieties. Including ones that are tiny and vaguely cute!","|cFFFFD200Zone:|r The Coiled Isle",5029,262226,1287600,2399230,7,154,4,6,7,0
"These snakes dredge themselves out of the venom to live miserable existences. Also, do you mind if they crash at your place for a weekend?","|cFFFFD200Zone:|r The Coiled Isle",5030,262246,1287593,2399235,7,154,4,6,7,0
"There's Children of Ula'tek, and then there's the BABY of Ula'tek!","|cFFFFD200Pet Battle: |rVaults of Atal'Utek",5031,262247,1287592,8032872,7,154,4,6,7,0
"It's said that the capybara has no enemies, but the Children of Ula'tek didn't get that memo.","|cFFFFD200Zone:|r The Coiled Isle",5032,262245,1287594,2205590,4,154,4,6,7,0
"The snakebiters of Atal'Utek have had their hands full as of late. They're bigs fans of your recent arrival.","|cFFFFD200Zone:|r The Coiled Isle",5033,262244,1287598,2027893,4,154,4,6,7,0
"Really, really good at staring contests.","|cFFFFD200Zone:|r The Coiled Isle",5034,262243,1287599,2399288,8,154,4,6,7,0
"Adapted to survive in the autumnal hues of Zul'Aman foliage.","|cFFFFD200Zone:|r The Coiled Isle",5035,262248,1287603,7116032,7,154,4,6,7,0
"The exposure to void energy was minimal, however it is already showing signs of new void abilities. Its abilities can be managed with the right training. - Sergeant Vornin","|cFFFFD200Vendor: |rSergeant Vornin|n|cFFFFD200Zone: |rSilvermoon City|n|cFFFFD200Renown: |rRitual Sites Rank 6|n|cFFFFD200Cost:|r 1800(INV_112_RaidTrinkets_VoidPrism.BLP)",5036,262422,1287849,6739641,1,82,2,6,7,0
"The mindbreakers are a rare creature of the deep. Little is known of their true origins but they link back to the days of the Black Empire.","|cFFFFD200Vendor: |rSergeant Vornin|n|cFFFFD200Zone: |rSilvermoon City|n|cFFFFD200Renown: |rRitual Sites Rank 6|n|cFFFFD200Cost:|r 1800(INV_112_RaidTrinkets_VoidPrism.BLP)|n",5037,262427,1287856,6011928,5,82,2,6,7,0
"At home in small dens, these little guys wriggle into all sorts of tight spots, even sometimes supply pouches.","|cFFFFD200Drop: |rWriggling Field Pouch|n|cFFFFD200Hostile Activity: |rZul'Aman",5038,262786,1288378,2205589,7,2,0,6,7,0
"Having the bad luck to face many void corruption hostilities, Cappy has persevered. He is one of the few creatures to make it through mostly unscathed.","|cFFFFD200Vendor: |rSergeant Vornin|n|cFFFFD200Zone: |rSilvermoon City|n|cFFFFD200Achievemnent: |rCosmic Exterminator|n|cFFFFD200Cost:|r 1800(INV_112_RaidTrinkets_VoidPrism.BLP)",5039,262787,1288380,2205590,7,82,0,6,7,0
"The saying curiosity killed the cat wasn't written about the Eversong lynx, even if their reckless kittens do find their way to the frontlines. A few rangers have found a lifelong companion stowed away in the supply wagons on campaign.","|cFFFFD200Drop: |rWriggling Field Pouch|n|cFFFFD200Hostile Activity: |rEversong Woods",5040,262788,1288381,7390432,7,2,0,6,7,0
"Kindled in a ritual of flame and feather, she grows with a restless heat, drawn to the softest morsels and the sharpest scents, her tiny wings carrying both comfort and cinders wherever she flits.","|cFFFFD200Quest: |rLike Dragonhawks to a Flame|n|cFFFFD200Zone: |rZul'Aman|n|n",5041,262985,1288774,6739637,1,210,1,6,7,0
"A rare mutation gives this dredbat its green, ghastly glow making it a sought after gift for pet collectors with eclectic tastes.","|cFFFFD200In-Game Shop|r",5042,263232,1289296,7657804,2,16466,9,6,7,0
"Lazy as a mote of dust in a sunbeam, this moth drifts with the breeze as if in no particular hurry to be anywhere.","|cFFFFD200In-Game Shop|r|n",5052,263995,1291367,7570980,2,16466,9,6,7,0
"Sha has warped this hippogryph hatchling into an adorable but fearsome creature. The big emotions that flow through this creature make it an adorable harbinger of doom.","|cFFFFD200In-Game Shop|r",5060,264163,1291667,7657991,2,16466,9,6,7,0
,,5061,264280,0,2027906,4,1056,-1,6,7,0
,"|cFFFFD200Promotion:|r BlizzCon 2026",5064,264863,1293301,7845057,0,82,7,6,7,0
"A true Abyss Angler, certified by Depthdiver Jeju himself.","|cFFFFD200Vendor: |rDepthdiver Tu'nakit|n|cFFFFD200Zone: |rZul'Aman|n|cFFFFD200Cost: |r2400|Hcurrency:3373|h|TInterface\ICONS\Item_enchantedpearl.blp:0|t|h|n|n",5065,264933,1293499,2205592,4,154,10,6,7,0
"As potent as he is dimunitive.","|cFFFFD200Vendor:|r Second Mate Sluggs",5070,265786,1295938,5041291,6,210,2,6,7,0
"They're so cute when they're young! You still don't want to touch it...","|cFFFFD200Vendor: |rSkull of Er'inye|n|cFFFFD200Zone: |rVaults of Atal'Utek|n|cFFFFD200Cost: |r5000|Hcurrency:3448|h|TInterface\ICONS\INV_121_Ulatek_Currency.BLP:0|t|h",5071,266464,1297094,8032870,7,210,2,6,7,0
"The youngest venomfangs have the deadliest bites.","|cFFFFD200Vendor: |rSkull of Er'inye|n|cFFFFD200Zone: |rVaults of Atal'Utek|n|cFFFFD200Cost: |r5000|Hcurrency:3448|h|TInterface\ICONS\INV_121_Ulatek_Currency.BLP:0|t|h",5072,266469,1297098,8125100,7,210,2,6,7,0
"Trying to live up to her ancestry, this little one is ready to rampage. She is going to start with small spiders and work up from there.","|cFFFFD200Achievement:|r Ultradon Carnage|n|cFFFFD200Vendor: |rKifaan|n|cFFFFD200Zones: |rVal or Naigtal|n|cFFFFD200Cost: |r15|Hcurrency:3316|h|TInterface\ICONS\INV_112_RaidTrinkets_VoidPrism.BLP:0|t|h",5073,266577,1267050,7126995,7,82,5,6,7,0
"Unlike most Voidwalkers in the Voidstorm, Silento prefers the peace and quiet of silence. Even if that means silencing the more chatty of his kin.","|cFFFFD200Achievements:|r Showdown Success: Val and Showdown Success: Naigtal|n|cFFFFD200Vendor: |rKifaan|n|cFFFFD200Zones: |rVal or Naigtal|n|cFFFFD200Cost: |r15|Hcurrency:3316|h|TInterface\ICONS\INV_112_RaidTrinkets_VoidPrism.BLP:0|t|h",5074,266580,1297418,6992623,6,82,5,6,7,0
"A floating heart of magic drives a body made for the finish.","|cFFFFD200Vendor: |rConstruct V'anore|n|cFFFFD200Zone: |rSilvermoon City|n|cFFFFD200Cost: |r1200|Hcurrency:3392|h|TInterface\ICONS\INV_10_ElementalCombinedFoozles_Blood.BLP:0|t|h",5076,266833,1297702,7881305,9,18,2,6,7,0
,,5077,266834,1297703,7881306,9,32,-1,6,7,0
"Each step hums with mana; each punch ends the chase.","|cFFFFD200Vendor: |rConstruct V'anore|n|cFFFFD200Zone: |rSilvermoon City|n|cFFFFD200Cost: |r1200|Hcurrency:3392|h|TInterface\ICONS\INV_10_ElementalCombinedFoozles_Blood.BLP:0|t|h",5078,266835,1297704,7881307,9,18,2,6,7,0
"Ula'tek's venom gave rise to new color variants of wind serpents, like this little pink one.","|cFFFFD200Drop: |rWriggling Venom-Soaked Satchel|n|cFFFFD200Zone: |rThe Coiled Isle",5092,267689,1299089,8125117,7,210,0,6,7,0
"Demands scritches and blood sacrifices.","|cFFFFD200Vendor: |rJan'sari the Watchful|n|cFFFFD200Zone: |rThe Coiled Isle|n|cFFFFD200Cost: |r2500|Hcurrency:3316|h|TInterface\ICONS\INV_112_RaidTrinkets_VoidPrism.BLP:0|t|h|n|n",5093,267805,1299255,8125118,7,210,2,6,7,0
"Don't be put off by this cat's icy demeanor.","|cFFFFD200Trading Post|r",5114,268609,1301935,8014864,7,16466,11,6,7,0
"Knocks potions and reagents off shelves for ""research purposes.""","|cFFFFD200Trading Post|r",5115,268636,1302008,8014864,7,16466,11,6,7,0
"Sometimes a good cat nap is all you need to stave of death.","|cFFFFD200Trading Post|r",5116,268671,1302084,7977787,7,16466,11,6,7,0
"Do not let this cat cross your path.","|cFFFFD200Trading Post|r",5117,268672,1302088,7977787,7,16466,11,6,7,0
"When a cat has been raised among the Tol'vir can you blame themd being a bit aloof?","|cFFFFD200Trading Post|r",5118,268675,1302094,7977817,7,16466,11,6,7,0
"Amewbisath is a meance to the smallest of qiraji.","|cFFFFD200Trading Post|r",5119,268676,1302095,7977817,7,16466,11,6,7,0
"Even a failed ritual can leave something behind.","|cFFFFD200Drop: |rNek'zali the Soulcoiler|n|cFFFFD200Zone: |rThe Venomous Abyss",5125,269501,1304581,7558868,5,202,0,6,7,0
"Its bite carries more than venom.","|cFFFFD200Drop:|r Ral'kala|n",5126,269712,1305199,2399234,7,18,0,6,7,0
"Rescued from the Altar of Fangs, Slitherfang is a tenacious, fierce, and positively adorable survivor.","|cFFFFD200Zone:|r Altar of Fangs",5129,270147,1306197,8032873,7,194,5,6,7,0
"Found during your ordeal in The Venemous Abyss, this little fella sure has a strong bite!","|cFFFFD200Achievement: |rNo Egg Scramble|n|cFFFFD200Category: |rMidnight Raid",5130,270425,1306694,8125119,7,210,5,6,7,0
"The Snip Snapper. Also known as the Snip Snacker.","|cFFFFD200Achievement: |rA Stack of Snacks|n|cFFFFD200Category: |rMidnight",5131,270857,1307328,8032875,8,210,5,6,7,0
"His bite has a zing to it.","|cFFFFD200Achievement: |rThe Coiled Isle Safari",5132,271086,1307843,8125120,7,210,5,6,7,0
"Lost in an eternal battle of who croaks first.","|cFFFFD200Treasure: |rUnfortunate Scout's Satchel|n|cFFFFD200Zone: |rThe Coiled Isle",5133,271106,1307875,2399247,7,210,0,6,7,0
"Infused with a raging spirit and a combination of pristine ritual ingredients.","|cFFFFD200Discovery: |rOfi's Offerings",5134,271163,1307902,7558868,5,138,0,6,7,0
"Big Mon was all alone until he found an injured snakebiter. He nursed the snakebiter back to health and named him Lil' Mon. Big Mon may have been undead, but he wasn't heartless. He loved Lil' Mon and would do anything to protect his only friend.","|cFFFFD200Drop:|r Big Mon|n|cFFFFD200Zone:|r The Coiled Isle|n",5137,271772,1309175,2027894,7,210,0,6,7,0
"Got into a spot of trouble digging through magical garbage in Silvermoon. Luckily, you were there to help him out!","|cFFFFD200Discovery:|r Silvermoon City|n",5164,273775,1313813,8284165,4,82,10,6,7,0
"Quack. Beep. Beep. Quack.","|cFFFFD200Promotion:|r BlizzCon 2026",5123,269373,1304105,8029660,8,82,7,6,7,0
