ID,ZoneName,AreaName_lang,ContinentID,ParentAreaID,AreaBit,SoundProviderPref,SoundProviderPrefUnderwater,AmbienceID,UwAmbience,ZoneMusic,UwZoneMusic,IntroSound,UwIntroSound,FactionGroupMask,Ambient_multiplier,MountFlags,PvpCombatWorldStateID,WildBattlePetLevelMin,WildBattlePetLevelMax,WindSettingsID,ContentTuningID,Flags_0,Flags_1,LiquidTypeID_0,LiquidTypeID_1,LiquidTypeID_2,LiquidTypeID_3
13641,91BrokerStormheim,Stormheim,2441,13577,12247,0,0,0,0,0,0,0,0,0,0,13,-1,0,0,0,0,1342242816,12,0,0,0,0
13642,DragonIsles,"Dragon Isles",2444,0,12248,0,0,0,0,0,0,0,0,0,0,15,-1,25,25,0,0,16448,0,0,0,0,0
13643,DragonIslesTheGreatSea,"The Great Sea",2444,0,12249,0,0,1496,675,2685,0,0,0,0,0.15000000596,15,-1,25,25,0,0,16448,256,0,0,0,0
13644,TheWakingShores,"The Waking Shores",2444,0,12250,0,0,2444,2480,2638,0,0,0,0,0,15,-1,1,3,0,2151,16448,8192,0,0,0,0
13645,OhnahranPlains,"Ohn'ahran Plains",2444,0,12251,0,0,2452,2511,2644,0,0,0,0,0,15,-1,3,5,0,2152,16448,8192,0,0,0,0
13646,DragonIslesZone3,"The Azure Span",2444,0,12252,0,0,2448,2511,2655,0,0,0,0,0,15,-1,5,7,0,2153,16448,8192,0,0,0,0
13647,Thaldraszus,Thaldraszus,2444,0,12253,0,0,2446,0,2652,0,0,0,0,0,15,-1,7,10,0,2154,16448,8192,0,0,0,0
13648,TormentorsArea,"Tormentors of Torghast",2222,11400,12254,0,0,0,0,0,0,0,0,0,0.15000000596,13,-1,0,0,0,742,1073762369,0,0,0,0,0
13650,AndorhalBastion,Andorhal,0,28,12256,0,11,0,675,2535,0,0,0,0,0.15000000596,13,-1,0,0,0,2043,1073741888,0,0,0,0,0
13652,KorthiaArchivistCave,"Reliquary of Remembrance",2222,13570,12258,0,0,0,0,0,0,0,0,0,0,13,-1,0,0,0,742,1075841120,0,0,0,0,0
13653,TorghastRaidSylvanasP1,"Pinnacle of Domination",2450,13561,12259,82,0,2397,675,0,0,0,0,0,0,15,-1,0,0,0,2104,1342201856,8,0,0,0,0
13654,TorghastRaidSylvanasP2,"Edge of the Abyss",2450,13561,12260,82,0,2397,675,0,0,0,0,0,0,15,-1,0,0,0,2104,1342201856,8,0,0,0,0
13655,TorghastRaidSylvanasP3,"The Crucible",2450,13561,12261,82,0,2397,675,0,0,0,0,0,0,15,-1,0,0,0,2104,1342201856,8,0,0,0,0
13656,CaveOfSecrets,"Cave of Secrets",2222,13570,12262,0,0,0,0,0,0,0,0,0,0,13,-1,0,0,0,742,1073741888,0,0,0,0,0
13657,CircleofGloryNonPVP,"Circle of Glory",2472,13637,12263,0,89,0,675,0,0,0,0,6,0.15000000596,0,-1,0,0,0,2043,1073758208,0,0,0,0,0
13658,PilgrimsGrace,"Pilgrim's Grace",2374,13536,12264,0,0,0,0,2583,0,0,0,0,0,15,-1,25,25,0,2057,1073760320,0,0,0,0,0
13659,ResonantPeaks,"Resonant Peaks",2374,13536,12265,0,0,2432,0,2585,0,0,0,0,0,15,-1,25,25,0,2057,1074282560,0,0,0,0,0
13660,KorthiaScholarsCave,"Cavern of Contemplation",2222,13570,12266,0,0,0,0,0,0,0,0,0,0,13,-1,0,0,0,742,1073741888,0,0,0,0,0
13664,TheRunecarversOublietteScenario,"The Runecarver's Oubliette",2453,13546,12270,72,0,2350,0,2500,0,0,0,0,0,0,-1,0,0,0,709,1107318784,0,0,0,0,0
13666,MawUpperDesmotaeron,"Helgarde Keep",2222,11400,12272,0,0,0,0,2456,0,0,0,0,0.15000000596,13,-1,0,0,0,742,1073762369,0,0,0,0,0
13667,KorthiaSpireTop,"Crest of Clarity",2222,13570,12273,0,0,0,0,0,0,0,0,0,0,13,-1,0,0,0,742,1073741888,0,0,0,0,0
13669,EmeraldGardens,"Emerald Gardens",2444,13645,12275,0,0,0,0,2661,0,0,0,0,0,15,-1,0,0,0,0,1073758272,8192,0,0,0,0
13671,SigilCamber,"Chamber of the Sigil",2222,13570,12277,0,0,0,0,0,0,0,0,0,0,13,-1,0,0,0,742,1073745984,0,0,0,0,0
13672,TazaveshOutdoor,"Tazavesh, the Veiled Market",2222,0,12278,0,0,2417,0,2556,0,0,0,0,0,13,-1,0,0,0,0,64,0,0,0,0,0
13673,KorthiaRiver,"Estuary of Awakening",2222,13570,12279,97,0,2388,0,0,0,0,0,0,0,13,-1,0,0,0,742,1073741888,0,0,0,0,0
13674,ZerekrissMawMaxLevel,Zerekriss,2222,11400,12280,0,0,0,0,0,0,0,0,0,0.15000000596,13,-1,0,0,0,0,1073741888,0,0,0,0,0
13677,ThePathofUnderstanding,"The Path of Understanding",2222,13570,0,97,0,2394,0,0,0,0,0,0,0,13,-1,0,0,0,0,1073741888,128,0,0,0,0
13680,BastionHeroShrineCaveBroker,"Ta Repository",2222,10534,12283,0,0,0,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,837,1073758272,8192,0,0,0,0
13681,MawLevelUpExtractorsSanatorium,"Extractor's Sanatorium",2456,13587,12284,0,0,0,0,0,0,0,0,0,0.15000000596,13,-1,0,0,0,742,1073762369,0,0,0,0,0
13682,MawLevelUpCocyrusCave,"Desolate Hollow",2456,13587,12285,0,0,0,0,0,0,0,0,0,0.15000000596,13,-1,0,0,0,742,1073762369,0,0,0,0,0
13683,CradleofNascence,"Cradle of Nascence",2374,13536,12286,0,0,0,0,0,0,0,0,0,0,15,-1,25,25,0,2057,1073758272,0,0,0,0,0
13684,MawLevelUpForlornRespite,"Forlorn Respite",2456,13587,12287,0,0,0,0,0,0,0,0,0,0.15000000596,13,-1,0,0,0,742,1073762369,0,0,0,0,0
13685,MawLevelUpWoefulCavern,"Woeful Cavern",2456,13587,12288,0,0,0,0,0,0,0,0,0,0.15000000596,13,-1,0,0,0,742,1073762369,0,0,0,0,0
13686,MawLevelUpLoaCave,"Death's Roar",2456,13587,12289,0,0,0,0,0,0,0,0,6,0.15000000596,13,-1,0,0,0,742,1073762369,0,0,0,0,0
13687,MawLevelUpDeathsHowl,"Death's Howl",2456,13587,12290,0,0,0,0,0,0,0,0,0,0.15000000596,13,-1,0,0,0,742,1073762369,0,0,0,0,0
13688,MawLevelUpMothersDen,"Mother's Den",2456,13587,12291,0,0,0,0,0,0,0,0,0,0.15000000596,13,-1,0,0,0,742,1073762369,0,0,0,0,0
13689,MawLevelUpTorturersHovel,"Torturer's Hovel",2456,13587,12292,0,0,0,0,0,0,0,0,0,0.15000000596,13,-1,0,0,0,742,1073762369,0,0,0,0,0
13690,FaithsRepose,"Faith's Repose",2374,13536,12293,0,0,0,0,2573,0,0,0,0,0,15,-1,25,25,0,2057,1073758272,0,0,0,0,0
13691,KnowledgeChamber,"Chamber of Knowledge",2222,13570,12294,0,0,0,0,0,0,0,0,0,0,13,-1,0,0,0,742,1073741888,0,0,0,0,0
13692,WisdomChamber,"Chamber of Wisdom",2222,13570,12295,0,0,0,0,0,0,0,0,0,0,13,-1,0,0,0,742,1073741888,0,0,0,0,0
13694,ExilesHollow,"Exile's Hollow",2374,13536,12297,0,0,0,0,0,0,0,0,0,0,15,-1,25,25,0,2057,1073760320,0,0,0,0,0
13695,TheRift,"The Rift",2222,13570,12298,0,0,0,0,0,0,0,0,0,0,13,-1,0,0,0,742,1073741888,0,0,0,0,0
13697,ProgenitorGuardianPlatform,"The Chained Precipice",2450,13561,12300,82,0,2397,675,0,0,0,0,0,0,13,-1,0,0,0,2104,1342201856,12,0,0,0,0
13699,91CampaignCh7Capper,"Seat of the Archon",2482,0,12302,0,0,0,0,0,0,0,0,0,0,13,-1,0,0,0,2044,268451840,12,0,0,0,0
13700,KorthiaAerieCave,"Gromit Hollow",2222,13570,12303,0,0,0,0,0,0,0,0,0,0,13,-1,0,0,0,742,1073741888,0,0,0,0,0
13701,91CampaignCh7Capper2,"Font of Fealty",2482,13699,12304,0,0,2374,0,0,0,0,0,0,0,13,-1,0,0,0,2044,1342193664,12,0,0,0,0
13702,UntamedVerdure,"Untamed Verdure",2374,13536,12305,0,0,0,0,2576,0,0,0,0,0,15,-1,0,0,0,2057,1073758272,0,0,0,0,0
13703,RestlessWetlands,"Restless Wetlands",2444,13644,12306,0,0,2451,675,0,0,0,0,0,0,15,-1,0,0,0,2523,1140867136,8192,0,0,0,0
13704,ScalecrackerKeep,"Scalecracker Keep",2444,13644,12307,0,0,2440,2476,2640,0,0,0,0,0,15,-1,0,0,0,2523,1140867136,8192,0,0,0,0
13705,ProvisEsper,"Provis Esper",2374,13536,12308,0,0,0,0,2574,0,0,0,0,0,15,-1,25,25,0,2057,1073758272,0,0,0,0,0
13706,ProvisFauna,"Provis Fauna",2374,13536,12309,0,0,0,0,2587,0,0,0,0,0,15,-1,25,25,0,2057,1073758272,0,0,0,0,0
13708,3DPrinterSite,"Plain of Actualization",2374,13536,12311,0,0,0,0,2574,0,0,0,0,0,15,-1,25,25,0,2057,1073758272,0,0,0,0,0
13709,LifeBinderConservatory,"Life-Binder Conservatory",2444,13644,12312,0,0,2440,0,2639,0,0,0,0,0,15,-1,0,0,0,2523,1140867136,8192,0,0,0,0
13710,UktulutBackwater,"Uktulut Backwater",2444,13644,12313,0,0,0,0,2657,0,0,0,0,0,15,-1,0,0,0,2523,1140867136,8192,0,0,0,0
13711,ConcordObservatory,"Concord Observatory",2444,13644,12314,0,0,2468,675,2656,0,0,0,0,0,15,-1,0,0,0,2523,1140867136,8192,0,0,0,0
13713,TheLostPath,"The Lost Path",2444,13644,12316,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,2523,1140867136,8192,0,0,0,0
13714,FlayscaleCamp,"Flayscale Camp",2444,13644,12317,0,0,2440,2476,2640,0,0,0,0,0,15,-1,0,0,0,2523,1141162048,40960,0,0,0,0
13715,OverflowingRapids,"Overflowing Rapids",2444,13644,12318,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,2523,1140867136,8192,0,0,0,0
13716,TheOverflowingSpring,"The Overflowing Spring",2444,13644,12319,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,2523,1140867136,8192,0,0,0,0
13717,ObsidianCitadel,"Obsidian Citadel",2444,13644,12320,0,0,2440,2476,2640,0,0,0,0,0,15,-1,0,0,0,2523,1140867136,8192,0,0,0,0
13718,HudsonsRock,"Hudson's Rock",2444,13646,12321,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,0,1073758272,8192,0,0,0,0
13719,BurningAscent,"Burning Ascent",2444,13644,12322,0,0,2440,2476,2640,0,0,0,0,0,15,-1,0,0,0,2151,1140867136,8192,0,0,0,0
13720,DragonbaneKeep,"Dragonbane Keep",2444,13644,12323,0,0,2440,2476,2640,0,0,0,0,0,15,-1,0,0,0,2523,1140867136,8192,0,0,0,0
13721,ScalecrackerPeaks,"Scalecracker Peaks",2444,13644,12324,0,0,2440,2476,2639,0,0,0,0,0,15,-1,0,0,0,2523,1140867136,8192,0,0,0,0
13722,WildCoast,"Wild Coast",2444,13644,12325,0,0,2462,2480,2639,0,0,0,0,0,15,-1,0,0,0,2523,1142964288,8192,0,0,0,0
13723,DragonheartOutpost,"Dragonheart Outpost",2444,13644,12326,0,0,0,0,2656,0,0,0,0,0,15,-1,0,0,0,2523,1140867136,8192,0,0,0,0
13724,SkytopObservatory,"Skytop Observatory",2444,13644,12327,0,0,0,0,2656,0,0,0,0,0,15,-1,0,0,0,2523,1140867136,8192,0,0,0,0
13725,RubyVaultRuins,"Life Vault Ruins",2444,13644,12328,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,2523,1140867136,8192,0,0,0,0
13726,HornswogHollow,"Hornswog Hollow",2444,13644,12329,0,0,0,0,2638,0,0,0,0,0,15,-1,0,0,0,2523,1140867136,8192,0,0,0,0
13727,RubyLifeshrine,"Ruby Lifeshrine",2444,13644,12330,0,0,2473,675,2637,0,0,0,0,0,15,-1,0,0,0,2523,1142964288,8192,0,0,0,0
13728,RubyLifePools,"Ruby Life Pools",2444,13644,12331,0,0,2474,675,2637,0,0,0,0,0,15,-1,0,0,0,2523,1142964288,8448,0,0,0,0
13729,CrumblingLifeArchway,"Crumbling Life Archway",2444,13644,12332,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,2523,1140867136,8192,0,0,0,0
13730,FlashfrostEnclave,"Flashfrost Enclave",2444,13644,12333,0,0,0,675,2658,0,0,0,0,0,15,-1,0,0,0,2523,1140867136,8192,0,0,0,0
13731,HatcheryObservatory,"Hatchery Observatory",2444,13644,12334,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,2523,1140867136,8192,0,0,0,0
13732,DragonscaleBasecamp,"Dragonscale Basecamp",2444,13644,12335,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,2523,1140867136,8448,0,0,0,0
13733,WildPreserve,"Wild Preserve",2444,13644,12336,0,0,2444,2480,0,0,0,0,0,0,15,-1,0,0,0,2523,1140867136,8192,0,0,0,0
13734,ApexCanopy,"Apex Canopy",2444,13644,12337,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,2523,1140867136,8192,0,0,0,0
13735,LevalRockIsle,"Lev'al Rock Isle",2444,13646,12338,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,0,1073741888,0,0,0,0,0
13736,ApexObservatory,"Apex Observatory",2444,13644,12339,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,2523,1140867136,8192,0,0,0,0
13738,ObsidianObservatory,"Obsidian Observatory",2444,13644,12341,0,0,2440,2476,0,0,0,0,0,0,15,-1,0,0,0,2523,1140867136,8192,0,0,0,0
13739,ObsidianBulwark,"Obsidian Bulwark",2444,13644,12342,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,2523,1142964288,8192,0,0,0,0
13741,RockfangRavine,"Rockfang Ravine",2444,13645,12344,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,2523,1140867136,8192,0,0,0,0
13742,SepulcheroftheFirstOnes,"Sepulcher of the First Ones",2481,0,12345,0,0,2422,0,2617,0,0,0,0,0,13,-1,0,0,0,2165,268435456,12,0,0,0,0
13743,TimberstepOutpost,"Timberstep Outpost",2444,13645,12346,0,0,0,0,2641,0,0,0,0,0,15,-1,0,0,0,2523,1140867136,8192,0,0,0,0
13744,ChoralResidium,"Choral Residium",2374,13536,12347,0,0,0,0,0,0,0,0,0,0,15,-1,25,25,0,2057,1073758272,0,0,0,0,0
13745,MirewoodFen,"Mirewood Fen",2444,13645,12348,0,0,2456,0,2645,0,0,0,0,0,15,-1,0,0,0,2523,1140867136,8192,0,0,0,0
13746,HornofDrusahl,"Horn of Drusahl",2444,13645,12349,0,0,0,0,2663,0,0,0,0,0,15,-1,0,0,0,2523,1140867136,8192,0,0,0,0
13747,OffSeasonOutpost,"Aylaag Outpost",2444,13645,12350,0,0,0,0,2641,0,0,0,0,0,15,-1,0,0,0,2523,1140867136,8192,0,0,0,0
13748,ReedwhistleBay,"Reedwhistle Bay",2444,13645,12351,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,2523,1140867136,8192,0,0,0,0
13749,MudfinVillage,"Mudfin Village",2444,13645,12352,0,0,0,0,2645,0,0,0,0,0,15,-1,0,0,0,2523,1140867136,8192,0,0,0,0
13750,RuszatharReach,"Rusza'thar Reach",2444,13645,12353,0,0,0,0,2660,0,0,0,0,0,15,-1,0,0,0,2523,1140867136,8192,0,0,0,0
13751,ShikaarHighlands,"Shikaar Highlands",2444,13645,12354,0,0,0,0,2663,0,0,0,0,0,15,-1,0,0,0,2523,1140867136,8192,0,0,0,0
13752,StormDrakeRoost,"Storm Drake Roost",2444,13645,12355,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,2523,1140867136,8192,0,0,0,0
13753,CryptsoftheEternal,"Crypts of the Eternal",2374,13536,12356,0,0,0,0,0,0,0,0,0,0,15,-1,25,25,0,2057,1073758272,0,0,0,0,0
13754,TheCarvingWinds,"The Carving Winds",2444,13645,12357,0,0,0,0,2659,0,0,0,0,0,15,-1,0,0,0,2523,1142964288,8192,0,0,0,0
13755,ForkriverCrossing,"Forkriver Crossing",2444,13645,12358,0,0,0,0,2641,0,0,0,0,0,15,-1,0,0,0,2523,1142964288,8192,0,0,0,0
13756,GreatPortal,"The Dread Portal",2374,13536,12359,0,0,0,0,2574,0,0,0,0,0,15,-1,25,25,0,2057,1073758272,0,0,0,0,0
13757,EndlessSands,"Endless Sands",2374,13536,12360,0,0,0,0,2574,0,0,0,0,0,15,-1,25,25,0,2057,1073758272,0,0,0,0,0
13758,ArrangementIndex,"Arrangement Index",2374,13536,12361,0,0,0,0,2574,0,0,0,0,0,15,-1,25,25,0,2057,1073758272,0,0,0,0,0
13759,DesertCamp,"Deserted Overlook",2374,13536,12362,0,0,0,0,2574,0,0,0,0,0,15,-1,25,25,0,2057,1073758272,0,0,0,0,0
13761,WindsongRise,"Windsong Rise",2444,13645,12364,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,2523,1140867136,8192,0,0,0,0
13762,SylvanGlade,"Sylvan Glade",2444,13645,12365,0,0,0,0,2645,0,0,0,0,0,15,-1,0,0,0,2523,1140867136,8192,0,0,0,0
13763,CloverwoodHollow,"Cloverwood Hollow",2444,13645,12366,0,0,0,0,2645,0,0,0,0,0,15,-1,0,0,0,2523,1140867136,8192,0,0,0,0
13764,Maruukai,Maruukai,2444,13645,12367,0,0,0,0,2643,0,0,0,0,0,15,-1,0,0,0,2523,1140867136,8192,0,0,0,0
13765,OhnahrasRoost,"Ohn'ahra's Roost",2444,13645,12368,0,0,0,0,2659,0,0,0,0,0,15,-1,0,0,0,2523,1140867136,8192,0,0,0,0
13766,NelthazanRuins,"Nelthazan Ruins",2444,13645,12369,0,0,0,0,2660,0,0,0,0,0,15,-1,0,0,0,2523,1140867136,8192,0,0,0,0
13767,Emberwatch,Emberwatch,2444,13645,12370,0,0,0,0,2660,0,0,0,0,0,15,-1,0,0,0,2523,1142964288,8192,0,0,0,0
13768,TheSlumberingVault,"The Slumbering Vault",2374,13536,12371,0,0,0,0,0,0,0,0,0,0,15,-1,25,25,0,2057,1073758272,0,0,0,0,0
13769,TheForbiddenReach,"The Forbidden Reach",2570,0,12372,0,0,2449,2139,2636,0,0,0,0,0,15,-1,0,0,13,0,64,0,0,0,0,0
13770,FieldofFerocity,"Field of Ferocity",2444,13645,12373,0,0,0,0,2663,0,0,0,0,0,15,-1,0,0,0,2523,1140867136,8192,0,0,0,0
13771,Daruukhan,Daruukhan,2444,13645,12374,0,0,0,0,2663,0,0,0,0,0,15,-1,0,0,0,2523,1140867136,8192,0,0,0,0
13772,BroadhoofOutpost,"Broadhoof Outpost",2444,13645,12375,0,0,0,0,2641,0,0,0,0,0,15,-1,0,0,0,2523,1140867136,8192,0,0,0,0
13774,KaighanCamp,"Kaighan Camp",2444,13645,12377,0,0,0,0,2641,0,0,0,0,0,15,-1,0,0,0,2523,1140867136,8192,0,0,0,0
13775,OhniriSprings,"Ohn'iri Springs",2444,13645,12378,0,0,0,0,2641,0,0,0,0,0,15,-1,0,0,0,2523,1140867136,8192,0,0,0,0
13776,OhnirGeysers,"Ohn'ir Geysers",2444,13645,12379,0,0,0,0,2659,0,0,0,0,0,15,-1,0,0,0,2523,1140867136,8192,0,0,0,0
13777,RidgewaterRetreat,"Ridgewater Retreat",2444,13645,12380,0,0,0,0,2641,0,0,0,0,0,15,-1,0,0,0,2523,1140867136,8192,0,0,0,0
13778,MirroroftheSky,"Mirror of the Sky",2444,13645,12381,0,0,0,0,2659,0,0,0,0,0,15,-1,0,0,0,2523,1140867136,8192,0,0,0,0
13779,SzarSkeleth,"Szar Skeleth",2444,13645,12382,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,2523,1140867136,8192,0,0,0,0
13780,Teerakai,Teerakai,2444,13645,12383,0,0,0,0,2641,0,0,0,0,0,15,-1,0,0,0,2523,1140867136,8192,0,0,0,0
13781,TheEternalKurgans,"The Eternal Kurgans",2444,13645,12384,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,2523,1140867136,8192,0,0,0,0
13782,NokhudonHold,"Nokhudon Hold",2444,13645,12385,0,0,0,0,2643,0,0,0,0,0,15,-1,0,0,0,2523,1140867136,8192,0,0,0,0
13787,ZovaalsGrasp,"Zovaal's Grasp",2374,13536,12390,0,0,0,0,2575,0,0,0,0,0,15,-1,0,0,0,2057,1073758272,0,0,0,0,0
13788,TerraceofFormation,"Terrace of Formation",2374,13536,12391,0,0,0,0,2574,0,0,0,0,0,15,-1,0,0,0,2057,1073758272,0,0,0,0,0
13790,InternArea,zsewell,2437,0,12393,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,798,64,0,0,0,0,0
13791,CreationCatalyst,"Catalyst Gardens",2374,13536,12394,0,0,0,0,2577,0,0,0,0,0,15,-1,25,25,0,2057,1073758272,0,0,0,0,0
13793,GeometricCave,"Geometric Cavern",2374,13536,12396,0,0,0,0,0,0,0,0,0,0,15,-1,25,25,0,2057,1073758272,0,0,0,0,0
13794,VeiledOssuary,"Veiled Ossuary",2444,13647,12397,0,0,2496,0,2682,0,0,0,0,0,15,-1,0,0,0,0,1073741888,0,0,0,0,0
13795,AlgetharAcademy,"Algeth'ar Academy",2444,13647,12398,0,0,0,0,2678,0,0,0,0,0,15,-1,0,0,0,0,1073741888,0,0,0,0,0
13796,AlgetheraHub,"Algeth'era Court",2444,13647,12399,0,0,0,0,2678,0,0,0,0,0,15,-1,0,0,0,0,1073741888,0,0,0,0,0
13797,EclipseLake,"Eclipse Lake",2444,13647,12400,0,0,0,0,2652,0,0,0,0,0,15,-1,0,0,0,0,1073741888,0,0,0,0,0
13798,DrakeGrotto,"Drake Grotto",2444,13647,12401,0,0,0,0,2683,0,0,0,0,0,15,-1,0,0,0,0,1073741888,0,0,0,0,0
13799,ChitteringCaverns,"Chittering Caverns",2444,13647,12402,0,0,2489,0,2683,0,0,0,0,0,15,-1,0,0,0,0,1073741888,32768,0,0,0,0
13800,FetidEncampment,"Fetid Encampment",2444,13647,12403,0,0,2488,0,2683,0,0,0,0,0,15,-1,0,0,0,0,1073741888,0,0,0,0,0
13801,Tyrhold,Tyrhold,2444,13647,12404,0,0,0,0,2654,0,0,0,0,0,15,-1,0,0,0,0,64,0,0,0,0,0
13802,TitanTemple,"Tyrhold Reservoir",2444,13647,12405,0,0,0,0,2653,0,0,0,0,0,15,-1,0,0,0,2398,1073741888,0,0,0,0,0
13803,GelikyrOverlook,"Gelikyr Overlook",2444,13647,12406,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,0,1073741888,0,0,0,0,0
13804,ThunderspineThicket,"Thunderspine Thicket",2444,13645,12407,0,0,2453,0,2645,0,0,0,0,0,15,-1,0,0,0,2523,1140867136,8192,0,0,0,0
13805,LanguageGlade,"Lexical Glade",2374,13536,12408,0,0,0,0,2577,0,0,0,0,0,15,-1,25,25,0,2057,1073758272,0,0,0,0,0
13806,TheWarCreche,"The War Creche",2570,13769,12409,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,0,1073741888,0,0,0,0,0
13807,TheOldWeyrnGrounds,"The Old Weyrn Grounds",2570,13769,12410,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,0,1073741888,0,0,0,0,0
13808,StormsunderCrater,"Stormsunder Crater",2570,13769,12411,0,0,2482,2139,2689,0,0,0,0,0,15,-1,0,0,0,0,1073741888,0,0,0,0,0
13809,CalderaoftheMenders,"Caldera of the Menders",2570,13769,12412,0,0,2460,675,2685,0,0,0,0,0,15,-1,0,0,0,0,1073741888,0,0,0,0,0
13810,FroststoneVault,"Froststone Vault",2570,13769,12413,0,0,2461,675,2689,0,0,0,0,0,15,-1,0,0,0,0,1073741888,0,0,0,0,0
13811,AerieChasm,"Aerie Chasm",2570,13769,12414,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,0,1073741888,0,0,0,0,0
13812,GardensOfUnity,"Gardens of Unity",2444,13647,12415,0,0,0,0,2669,0,0,0,0,0,15,-1,0,0,0,0,1073741888,0,0,0,0,0
13813,SouthHoldGate,"South Hold Gate",2444,13647,12416,0,0,0,0,2679,0,0,0,0,0,15,-1,0,0,0,0,1073741888,0,0,0,0,0
13814,GardenShrine,"Garden Shrine",2444,13647,12417,0,0,0,0,2669,0,0,0,0,0,15,-1,0,0,0,0,1073741888,0,0,0,0,0
13815,MistyVale,"Misty Vale",2444,13647,12418,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,0,1073741888,0,0,0,0,0
13816,StormshroudPeak,"Stormshroud Peak",2444,13647,12419,0,0,0,0,2679,0,0,0,0,0,15,-1,0,0,0,0,1073741888,0,0,0,0,0
13817,ShiftingSands,"Shifting Sands",2444,13647,12420,0,0,2459,0,2680,0,0,0,0,0,15,-1,0,0,0,0,1073741888,0,0,0,0,0
13818,TemporalConflux,"Temporal Conflux",2444,13647,12421,0,0,0,0,2680,0,0,0,0,0,15,-1,0,0,0,0,1073741888,0,0,0,0,0
13819,DefunctThaldraszusarea,DefunctThaldraszusarea,2444,13647,12422,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,0,1073741888,0,0,0,0,0
13820,EonsFringe,"Eon's Fringe",2444,13647,12423,0,0,0,0,2680,0,0,0,0,0,15,-1,0,0,0,0,1073743936,0,0,0,0,0
13821,SandLostSanctum,"Sand-Lost Sanctum",2444,13647,12424,0,0,0,0,2680,0,0,0,0,0,15,-1,0,0,0,0,1073741888,0,0,0,0,0
13822,TheFlowingForest,"The Flowing Forest",2444,13647,12425,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,0,1073741888,0,0,0,0,0
13823,PassageofTime,"Passage of Time",2444,13647,12426,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,0,1073741888,0,0,0,0,0
13825,BlueDragonVault,"Azure Archives",2444,13646,12428,0,0,2491,2511,2665,0,0,0,0,0,15,-1,0,0,0,0,1073758272,8192,0,0,0,0
13826,SmallTuskarFishingOutpost,"Kauriq Gleamlet",2444,13646,12429,0,0,2481,2511,2650,0,0,0,0,0,15,-1,0,0,0,0,1073758272,8192,0,0,0,0
13827,PleasantHill,"Pleasant Hill",2444,13647,12430,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,0,1073741888,0,0,0,0,0
13828,Imbu,Imbu,2444,13646,12431,0,0,0,0,2655,0,0,0,0,0,15,-1,0,0,0,0,1073758272,8192,0,0,0,0
13829,BeaverDam,"Timbertooth Trail",2444,13646,12432,0,0,0,0,2655,0,0,0,0,0,15,-1,0,0,0,0,1073758272,8192,0,0,0,0
13830,FurbolgPrimalistVillage,"Rockhide Village",2444,13646,12433,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,0,1073758272,8192,0,0,0,0
13831,FurbolgVillage,"Rustpine Den",2444,13646,12434,0,0,0,0,2655,0,0,0,0,0,15,-1,0,0,0,0,1073758272,8192,0,0,0,0
13833,ShiverwebVale,"Shiverweb Vale",2444,13646,12436,0,0,2519,2511,2648,0,0,0,0,0,15,-1,0,0,0,0,1073758272,8192,0,0,0,0
13834,KirinTorMainHub,"Camp Antonidas",2444,13646,12437,0,0,2552,2511,2648,0,0,0,0,0,15,-1,0,0,0,0,1073758272,8192,0,0,0,0
13835,DrakonidCitadel,"Cobalt Assembly",2444,13646,12438,0,0,2490,2511,2647,0,0,0,0,0,15,-1,0,0,0,0,1073758272,8192,0,0,0,0
13836,GiantCaves,"Slyvern Plunge",2444,13646,12439,0,0,0,0,2648,0,0,0,0,0,15,-1,0,0,0,0,1073758272,8192,0,0,0,0
