ID,Name_lang,HordeName_lang,EffectArg[0],EffectArg[1],EffectArg[2],EffectScalingPoints[0],EffectScalingPoints[1],EffectScalingPoints[2],GemItemID,TransmogUnlockConditionID,TransmogCost,IconFileDataID,EffectPointsMin[0],EffectPointsMin[1],EffectPointsMin[2],ItemVisual,Flags,RequiredSkillID,RequiredSkillRank,ItemLevel,Charges,Effect[0],Effect[1],Effect[2],ScalingClass,ScalingClassRestricted,Condition_ID,MinLevel,MaxLevel
3469,+8 Parry Rating and +12 Stamina,,14,7,0,0,0,0,40032,0,0,0,8,12,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3470,+8 Armor Penetration Rating and +12 Stamina,,44,7,0,0,0,0,40033,0,0,0,8,12,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3471,+8 Expertise Rating and +12 Stamina,,37,7,0,0,0,0,40034,0,0,0,8,12,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3472,+9 Spell Power and +8 Spirit,,45,6,0,0,0,0,40026,0,0,0,9,8,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3473,+9 Spell Power and +4 Mana every 5 seconds,,45,43,0,0,0,0,40027,0,0,0,9,4,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3474,+8 Agility and +4 Mana every 5 seconds,,3,43,0,0,0,0,40024,0,0,0,8,4,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3475,+16 Attack Power and +4 Mana every 5 seconds,,38,43,0,0,0,0,40030,0,0,0,16,4,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3476,+9 Spell Power and +10 Spell Penetration,,45,25975,0,0,0,0,40028,0,0,0,9,8,0,0,0,0,0,1,0,5,3,0,0,0,0,0,0
3477,+8 Strength and +8 Critical Strike Rating,,4,32,0,0,0,0,40037,0,0,0,8,8,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3478,+8 Strength and +8 Hit Rating,,4,31,0,0,0,0,40038,0,0,0,8,8,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3479,+8 Strength and +8 Defense Rating,,4,12,0,0,0,0,40039,0,0,0,8,8,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3480,+8 Strength and +8 Resilience Rating,,4,35,0,0,0,0,40040,0,0,0,8,8,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3481,+8 Strength and +8 Haste Rating,,4,36,0,0,0,0,40041,0,0,0,8,8,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3482,+8 Agility and +8 Critical Strike Rating,,3,32,0,0,0,0,40043,0,0,0,8,8,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3483,+8 Agility and +8 Hit Rating,,3,31,0,0,0,0,40044,0,0,0,8,8,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3484,+8 Agility and +8 Resilience Rating,,3,35,0,0,0,0,40045,0,0,0,8,8,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3485,+8 Agility and +8 Haste Rating,,3,36,0,0,0,0,40046,0,0,0,8,8,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3486,+9 Spell Power and +8 Intellect,,45,5,0,0,0,0,40047,0,0,0,9,8,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3487,+9 Spell Power and +8 Critical Strike Rating,,45,32,0,0,0,0,40048,0,0,0,9,8,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3488,+9 Spell Power and +8 Hit Rating,,45,31,0,0,0,0,40049,0,0,0,9,8,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3489,+9 Spell Power and +8 Resilience Rating,,45,35,0,0,0,0,40050,0,0,0,9,8,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3490,+9 Spell Power and +8 Haste Rating,,45,36,0,0,0,0,40051,0,0,0,9,8,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3491,+16 Attack Power and +8 Critical Strike Rating,,38,32,0,0,0,0,40052,0,0,0,16,8,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3492,+16 Attack Power and +8 Hit Rating,,38,31,0,0,0,0,40053,0,0,0,16,8,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3493,+16 Attack Power and +8 Resilience Rating,,38,35,0,0,0,0,40054,0,0,0,16,8,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3494,+16 Attack Power and +8 Haste Rating,,38,36,0,0,0,0,40055,0,0,0,16,8,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3495,+8 Dodge Rating and +8 Defense Rating,,13,12,0,0,0,0,40056,0,0,0,8,8,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3496,+8 Parry Rating and +8 Defense Rating,,14,12,0,0,0,0,40057,0,0,0,8,8,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3497,+8 Expertise Rating and +8 Hit Rating,,37,31,0,0,0,0,40058,0,0,0,8,8,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3498,+8 Expertise Rating and +8 Defense Rating,,37,12,0,0,0,0,40059,0,0,0,8,8,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3499,+8 Intellect and +12 Stamina,,5,7,0,0,0,0,40085,0,0,0,8,12,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3500,+8 Critical Strike Rating and +12 Stamina,,32,7,0,0,0,0,40086,0,0,0,8,12,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3501,+8 Hit Rating and +12 Stamina,,31,7,0,0,0,0,40088,0,0,0,8,12,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3502,+8 Defense Rating and +12 Stamina,,12,7,0,0,0,0,40089,0,0,0,8,12,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3503,+8 Resilience Rating and +12 Stamina,,35,7,0,0,0,0,40090,0,0,0,8,12,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3504,+8 Haste Rating and +12 Stamina,,36,7,0,0,0,0,40091,0,0,0,8,12,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3505,+8 Intellect and +8 Spirit,,5,6,0,0,0,0,40092,0,0,0,8,8,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3506,+8 Critical Strike Rating and +8 Spirit,,32,6,0,0,0,0,40095,0,0,0,8,8,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3507,+8 Hit Rating and +8 Spirit,,31,6,0,0,0,0,40099,0,0,0,8,8,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3508,+8 Resilience Rating and +8 Spirit,,35,6,0,0,0,0,40102,0,0,0,8,8,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3509,+8 Haste Rating and +8 Spirit,,36,6,0,0,0,0,40104,0,0,0,8,8,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3510,+8 Intellect and +4 Mana every 5 seconds,,5,43,0,0,0,0,40094,0,0,0,8,4,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3511,+8 Critical Strike Rating and +4 Mana every 5 seconds,,32,43,0,0,0,0,40096,0,0,0,8,4,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3512,+8 Hit Rating and +4 Mana every 5 seconds,,31,43,0,0,0,0,40100,0,0,0,8,4,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3513,+8 Resilience Rating and +4 Mana every 5 seconds,,35,43,0,0,0,0,40103,0,0,0,8,4,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3514,+8 Haste Rating and +4 Mana every 5 seconds,,36,43,0,0,0,0,40105,0,0,0,8,4,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3515,+8 Critical Strike Rating and +10 Spell Penetration,,32,25975,0,0,0,0,40098,0,0,0,8,8,0,0,0,0,0,1,0,5,3,0,0,0,0,0,0
3516,+8 Hit Rating and +10 Spell Penetration,,31,25975,0,0,0,0,40101,0,0,0,8,8,0,0,0,0,0,1,0,5,3,0,0,0,0,0,0
3517,+8 Haste Rating and +10 Spell Penetration,,36,25975,0,0,0,0,40106,0,0,0,8,8,0,0,0,0,0,1,0,5,3,0,0,0,0,0,0
3518,+20 Strength,,4,0,0,0,0,0,40111,0,0,0,20,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
3519,+20 Agility,,3,0,0,0,0,0,40112,0,0,0,20,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
3520,+23 Spell Power,,45,0,0,0,0,0,40113,0,0,0,23,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
3521,+40 Attack Power,,38,0,0,0,0,0,40114,0,0,0,40,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
3522,+20 Dodge Rating,,13,0,0,0,0,0,40115,0,0,0,20,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
3523,+20 Parry Rating,,14,0,0,0,0,0,40116,0,0,0,20,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
3524,+20 Expertise Rating,,37,0,0,0,0,0,40118,0,0,0,20,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
3525,+20 Armor Penetration Rating,,44,0,0,0,0,0,40117,0,0,0,20,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
3526,+20 Intellect,,5,0,0,0,0,0,40123,0,0,0,20,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
3527,+20 Critical Strike Rating,,32,0,0,0,0,0,40124,0,0,0,20,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
3528,+20 Hit Rating,,31,0,0,0,0,0,40125,0,0,0,20,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
3529,+20 Defense Rating,,12,0,0,0,0,0,40126,0,0,0,20,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
3530,+20 Resilience Rating,,35,0,0,0,0,0,40127,0,0,0,20,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
3531,+20 Haste Rating,,36,0,0,0,0,0,40128,0,0,0,20,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
3532,+30 Stamina,,7,0,0,0,0,0,40119,0,0,0,30,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
3533,+20 Spirit,,6,0,0,0,0,0,40120,0,0,0,20,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
3534,+10 Mana every 5 seconds,,43,0,0,0,0,0,40121,0,0,0,10,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
3535,+25 Spell Penetration,,28799,0,0,0,0,0,40122,0,0,0,20,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
3536,+10 Strength and +15 Stamina,,4,7,0,0,0,0,40129,0,0,0,10,15,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3537,+10 Agility and +15 Stamina,,3,7,0,0,0,0,40130,0,0,0,10,15,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3538,+12 Spell Power and +15 Stamina,,45,7,0,0,0,0,40132,0,0,0,12,15,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3539,+20 Attack Power and +15 Stamina,,38,7,0,0,0,0,40136,0,0,0,20,15,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3540,+10 Dodge Rating and +15 Stamina,,13,7,0,0,0,0,40138,0,0,0,10,15,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3541,+10 Parry Rating and +15 Stamina,,14,7,0,0,0,0,40139,0,0,0,10,15,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3542,+10 Expertise Rating and +15 Stamina,,37,7,0,0,0,0,40141,0,0,0,10,15,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3543,+10 Armor Penetration Rating and +15 Stamina,,44,7,0,0,0,0,40140,0,0,0,10,15,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3544,+10 Agility and +5 Mana every 5 seconds,,3,43,0,0,0,0,40131,0,0,0,10,5,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3545,+12 Spell Power and +10 Spirit,,45,6,0,0,0,0,40133,0,0,0,12,10,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3546,+12 Spell Power and +5 Mana every 5 seconds,,45,43,0,0,0,0,40134,0,0,0,12,5,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3547,+20 Attack Power and +5 Mana every 5 seconds,,38,43,0,0,0,0,40137,0,0,0,20,5,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3548,+12 Spell Power and +13 Spell Penetration,,45,28680,0,0,0,0,40135,0,0,0,12,10,0,0,0,0,0,1,0,5,3,0,0,0,0,0,0
3549,+10 Strength and +10 Critical Strike Rating,,4,32,0,0,0,0,40142,0,0,0,10,10,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3550,+10 Strength and +10 Hit Rating,,4,31,0,0,0,0,40143,0,0,0,10,10,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3551,+10 Strength and +10 Defense Rating,,4,12,0,0,0,0,40144,0,0,0,10,10,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3552,+10 Strength and +10 Resilience Rating,,4,35,0,0,0,0,40145,0,0,0,10,10,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3553,+10 Strength and +10 Haste Rating,,4,36,0,0,0,0,40146,0,0,0,10,10,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3554,+10 Agility and +10 Critical Strike Rating,,3,32,0,0,0,0,40147,0,0,0,10,10,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3555,+10 Agility and +10 Hit Rating,,3,31,0,0,0,0,40148,0,0,0,10,10,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3556,+10 Agility and +10 Resilience Rating,,3,35,0,0,0,0,40149,0,0,0,10,10,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3557,+10 Agility and +10 Haste Rating,,3,36,0,0,0,0,40150,0,0,0,10,10,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3558,+12 Spell Power and +10 Intellect,,45,5,0,0,0,0,40151,0,0,0,12,10,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3559,+12 Spell Power and +10 Critical Strike Rating,,45,32,0,0,0,0,40152,0,0,0,12,10,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3560,+12 Spell Power and +10 Hit Rating,,45,31,0,0,0,0,40153,0,0,0,12,10,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3561,+12 Spell Power and +10 Resilience Rating,,45,35,0,0,0,0,40154,0,0,0,12,10,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3563,+12 Spell Power and +10 Haste Rating,,45,36,0,0,0,0,40155,0,0,0,12,10,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3564,+20 Attack Power and +10 Critical Strike Rating,,38,32,0,0,0,0,40156,0,0,0,20,10,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3565,+20 Attack Power and +10 Hit Rating,,38,31,0,0,0,0,40157,0,0,0,20,10,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3566,+20 Attack Power and +10 Resilience Rating,,38,35,0,0,0,0,40158,0,0,0,20,10,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3567,+20 Attack Power and +10 Haste Rating,,38,36,0,0,0,0,40159,0,0,0,20,10,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3568,+10 Dodge Rating and +10 Defense Rating,,13,12,0,0,0,0,40160,0,0,0,10,10,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3569,+10 Parry Rating and +10 Defense Rating,,14,12,0,0,0,0,40161,0,0,0,10,10,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3570,+10 Expertise Rating and +10 Hit Rating,,37,31,0,0,0,0,40162,0,0,0,10,10,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3571,+10 Expertise Rating and +10 Defense Rating,,37,12,0,0,0,0,40163,0,0,0,10,10,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3572,+10 Intellect and +15 Stamina,,5,7,0,0,0,0,40164,0,0,0,10,15,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3573,+10 Critical Strike Rating and +15 Stamina,,32,7,0,0,0,0,40165,0,0,0,10,15,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3574,+10 Hit Rating and +15 Stamina,,31,7,0,0,0,0,40166,0,0,0,10,15,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3575,+10 Defense Rating and +15 Stamina,,12,7,0,0,0,0,40167,0,0,0,10,15,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3576,+10 Resilience Rating and +15 Stamina,,35,7,0,0,0,0,40168,0,0,0,10,15,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3577,+10 Haste Rating and +15 Stamina,,36,7,0,0,0,0,40169,0,0,0,10,15,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3578,+10 Intellect and +10 Spirit,,5,6,0,0,0,0,40170,0,0,0,10,10,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3579,+10 Critical Strike Rating and +10 Spirit,,32,6,0,0,0,0,40171,0,0,0,10,10,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3580,+10 Hit Rating and +10 Spirit,,31,6,0,0,0,0,40172,0,0,0,10,10,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3581,+10 Resilience Rating and +10 Spirit,,35,6,0,0,0,0,40173,0,0,0,10,10,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3582,+10 Haste Rating and +10 Spirit,,36,6,0,0,0,0,40174,0,0,0,10,10,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3583,+10 Intellect and +5 Mana every 5 seconds,,5,43,0,0,0,0,40175,0,0,0,10,5,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3584,+10 Critical Strike Rating and +5 Mana every 5 seconds,,32,43,0,0,0,0,40176,0,0,0,10,5,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3585,+10 Hit Rating and +5 Mana every 5 seconds,,31,43,0,0,0,0,40177,0,0,0,10,5,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3586,+10 Resilience Rating and +5 Mana every 5 seconds,,35,43,0,0,0,0,40178,0,0,0,10,5,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3587,+10 Haste Rating and +5 Mana every 5 seconds,,36,43,0,0,0,0,40179,0,0,0,10,5,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
3588,+10 Critical Strike Rating and +13 Spell Penetration,,32,28680,0,0,0,0,40180,0,0,0,10,10,0,0,0,0,0,1,0,5,3,0,0,0,0,0,0
3589,+10 Hit Rating and +13 Spell Penetration,,31,28680,0,0,0,0,40181,0,0,0,10,10,0,0,0,0,0,1,0,5,3,0,0,0,0,0,0
3590,+10 Haste Rating and +13 Spell Penetration,,36,28680,0,0,0,0,40182,0,0,0,10,10,0,0,0,0,0,1,0,5,3,0,0,0,0,0,0
3591,Test +4 Intellect and +2 Mana every 5 seconds,,5,43,0,0,0,0,40232,0,0,0,4,2,0,0,0,165,100,1,0,5,5,0,0,0,0,0,0
3592,+100 Spell Power vs Undead,,54288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
3593,+170 Attack Power vs Undead,,54289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
3594,Rune of Swordbreaking,,54448,43588,0,0,0,0,0,0,0,0,0,0,0,156,1,776,0,1,0,3,3,0,0,0,0,0,0
3595,Rune of Spellbreaking,,54449,60209,0,0,0,0,0,0,0,0,0,0,0,161,1,776,0,1,0,3,3,0,0,0,0,0,0
3596,+5 Spell Power,,45,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
3597,Master Firestone,,54718,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0
3599,Electromagnetic Pulse Generator,,54735,0,0,0,0,0,0,0,0,0,0,0,0,0,1,202,350,1,0,7,0,0,0,0,0,0,0
3600,+6 Resilience Rating,,35,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
3601,Frag Belt,,67890,30645,0,0,0,0,0,0,0,0,0,0,0,0,1,202,350,1,0,7,0,0,0,0,0,0,0
3602,+7 Spell Power,,45,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
3603,Hand-Mounted Pyro Rocket,,54757,0,0,0,0,0,0,0,0,0,0,0,0,0,1,202,400,1,0,7,0,0,0,0,0,0,0
3604,Hyperspeed Accelerators,,54758,0,0,0,0,0,0,0,0,0,0,1,0,0,1,202,400,1,0,7,0,0,0,0,0,0,0
3605,Flexweave Underlay,,55001,3,0,0,0,0,0,0,0,0,0,23,0,0,1,202,350,1,0,7,5,0,0,0,0,0,0
3606,+24 Critical Strike Rating,,55004,32,31,0,0,0,0,0,0,0,0,24,0,0,1,202,400,1,0,7,5,0,0,0,0,0,0
3607,+40 Ranged Haste Rating,,29,0,0,0,0,0,0,0,0,0,40,0,0,0,1,0,0,1,0,5,0,0,0,0,0,70,0
3608,+40 Ranged Critical Strike,,20,0,0,0,0,0,0,0,0,0,40,0,0,0,1,0,0,1,0,5,0,0,0,0,0,70,0
3609,Lesser Firestone,,55146,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0
3610,Firestone,,55147,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0
3611,Greater Firestone,,55148,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0
3612,Major Firestone,,55149,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0
3613,Fel Firestone,,55150,55157,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,0,0,0,0,0,0
3614,Grand Firestone,,55151,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0
3615,Spellstone,,55172,17809,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0
3616,Greater Spellstone,,55176,17809,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0
3617,Major Spellstone,,55180,17809,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0
3618,Master Spellstone,,55189,17809,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0
3619,Demonic Spellstone,,55191,17809,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0
3620,Grand Spellstone,,55195,17809,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0
3621,+21 Critical Strike Rating and 3% Increased Critical Damage,,32,44797,0,0,0,0,41285,0,0,0,21,0,0,0,0,0,0,1,0,5,3,0,0,0,142,0,0
3622,+25 Critical Strike Rating and 1% Spell Reflect,,32,11818,0,0,0,0,41307,0,0,0,25,0,0,0,0,0,0,1,0,5,3,0,0,0,143,0,0
3623,+25 Spell Power and +2% Intellect,,45,55275,0,0,0,0,41333,0,0,0,25,0,0,0,0,0,0,1,0,5,3,0,0,0,144,0,0
3624,+21 Critical Strike Rating and Reduces Snare/Root Duration by 10%,,32,55378,0,0,0,0,41335,0,0,0,21,0,0,0,0,0,0,1,0,5,3,0,0,0,145,0,0
3625,+42 Attack Power and Minor Run Speed Increase,,38,23990,0,0,0,0,41339,0,0,0,42,0,0,0,0,0,0,1,0,5,3,0,0,0,150,0,0
3626,+25 Spell Power and 2% Reduced Threat,,45,32842,0,0,0,0,41395,0,0,0,25,0,0,0,0,0,0,1,0,5,3,0,0,0,141,0,0
3627,+21 Intellect and Chance to restore mana on spellcast,,5,55381,0,0,0,0,41401,0,0,0,21,0,0,0,0,0,0,1,0,5,3,0,0,0,147,0,0
3628,+21 Agility and 3% Increased Critical Damage,,3,39957,0,0,0,0,41398,0,0,0,21,0,0,0,0,0,0,1,0,5,3,0,0,0,149,0,0
3630,+21 Defense Rating and Chance to Restore Health on hit,,12,32844,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,1,0,5,3,0,0,0,0,0,0
3631,+21 Defense Rating and +5% Shield Block Value,,12,55283,0,0,0,0,41396,0,0,0,21,0,0,0,0,0,0,1,0,5,3,0,0,0,146,0,0
3632,+25 Spell Power and Minor Run Speed Increase,,45,23990,0,0,0,0,41375,0,0,0,25,0,0,0,0,0,0,1,0,5,3,0,0,0,192,0,0
3633,+11 Mana every 5 seconds and 3% Increased Critical Healing Effect,,43,55256,0,0,0,0,41376,0,0,0,11,0,0,0,0,0,0,1,0,5,3,0,0,0,161,0,0
3634,+32 Stamina and Reduce Spell Damage Taken by 2%,,7,55345,0,0,0,0,41377,0,0,0,32,0,0,0,0,0,0,1,0,5,3,0,0,0,154,0,0
3635,+25 Spell Power and Silence Duration Reduced by 10%,,45,55366,0,0,0,0,41378,0,0,0,25,0,0,0,0,0,0,1,0,5,3,0,0,0,155,0,0
3636,+21 Critical Strike Rating and Fear Duration Reduced by 10%,,32,55357,0,0,0,0,41379,0,0,0,21,0,0,0,0,0,0,1,0,5,3,0,0,0,156,0,0
3637,+32 Stamina and 2% Increased Armor Value from Items,,7,55344,0,0,0,0,41380,0,0,0,32,0,0,0,0,0,0,1,0,5,3,0,0,0,152,0,0
3638,+42 Attack Power and Stun Duration Reduced by 10%,,38,55358,0,0,0,0,41381,0,0,0,42,0,0,0,0,0,0,1,0,5,3,0,0,0,158,0,0
3639,+25 Spell Power and Stun Duration Reduced by 10%,,45,55358,0,0,0,0,41382,0,0,0,25,0,0,0,0,0,0,1,0,5,3,0,0,0,159,0,0
3640,+42 Attack Power and Sometimes Heal on Your Crits,,38,61356,0,0,0,0,41385,0,0,0,42,0,0,0,0,0,0,1,0,5,3,0,0,0,157,0,0
3641,+21 Critical Strike Rating and +2% Mana,,32,55337,0,0,0,0,41389,0,0,0,21,0,0,0,0,0,0,1,0,5,3,0,0,0,153,0,0
3642,+32 Stamina and Stun Duration Reduced by 10%,,7,55358,0,0,0,0,41397,0,0,0,32,0,0,0,0,0,0,1,0,5,3,0,0,0,148,0,0
3643,Chance to Increase Melee/Ranged Attack Speed ,,55380,39958,0,0,0,0,41400,0,0,0,16,0,0,0,0,0,0,1,0,3,0,0,0,0,151,0,0
3644,+14 Agility,,3,0,0,0,0,0,41434,0,0,0,14,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
3646,+14 Dodge Rating,,13,0,0,0,0,0,41439,0,0,0,14,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
3647,+14 Expertise Rating,,37,0,0,0,0,0,41437,0,0,0,14,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
3648,+14 Parry Rating,,14,0,0,0,0,0,41435,0,0,0,14,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
3649,+14 Strength,,4,0,0,0,0,0,41432,0,0,0,14,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
3650,+16 Spell Power,,45,0,0,0,0,0,41438,0,0,0,16,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
3651,+28 Attack Power,,38,0,0,0,0,0,41433,0,0,0,28,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
