Description_lang,Title_lang,Reward_lang,ID,Instance_ID,Faction,Supercedes,Category,Minimum_criteria,Points,Flags,Ui_order,IconFileID,Criteria_tree,Shares_criteria
"Engage Vanessa VanCleef within 5 minutes of being inflicted with the Nightmare Elixir in Deadmines on Heroic Difficulty.","Vigorous VanCleef Vindicator",,5371,36,-1,0,15067,0,10,0,54,236409,18457,0
"Equip an epic item in every slot with a minimum item level of 359.","Cataclysmically Epic",,5372,-1,-1,0,92,0,25,0,39,132885,16471,0
"Equip a superior item in every slot with a minimum item level of 333.","Cataclysmically Superior",,5373,-1,-1,0,92,0,10,0,40,135865,17894,0
"Raise 45 reputations to Exalted.","45 Exalted Reputations",,5374,-1,-1,1015,201,0,10,143488,11,236688,165412,0
"Earn exalted status with Baradin's Wardens.","Baradin's Wardens",,5375,-1,1,0,15072,0,10,0,7,456564,17006,0
"Earn exalted status with Hellscream's Reach.","Hellscream's Reach",,5376,-1,0,0,15072,0,10,0,8,456571,17081,0
"Owner of the Cataclysm Collector's Edition Lil' Deathwing pet.","Collector's Edition: Lil' Deathwing",,5377,-1,-1,0,81,1,0,131072,116,441880,20345,0
"Proud owner of Deathy's Murloc Egg from the 2010 BlizzCon.",Deathy,,5378,-1,-1,0,81,1,0,131072,107,134430,18460,0
"First person on the realm to achieve 525 skill in alchemy.","Realm First! Illustrious Alchemist",,5381,-1,-1,0,81,0,0,256,48,136240,16468,0
"First person on the realm to achieve 525 skill in blacksmithing.","Realm First! Illustrious Blacksmith",,5382,-1,-1,0,81,0,0,256,51,136241,16825,0
"First person on the realm to achieve 525 skill in cooking.","Realm First! Illustrious Cooking",,5383,-1,-1,0,81,0,0,256,54,133971,16983,0
"First person on the realm to achieve 525 skill in enchanting.","Realm First! Illustrious Enchanter",,5384,-1,-1,0,81,0,0,256,57,136244,18181,0
"First person on the realm to achieve 525 skill in engineering.","Realm First! Illustrious Engineer",,5385,-1,-1,0,81,0,0,256,60,136243,20036,0
"First person on the realm to achieve 525 skill in first aid.","Realm First! Illustrious First Aid",,5386,-1,-1,0,81,0,0,256,63,135966,20763,0
"First person on the realm to achieve 525 skill in fishing.","Realm First! Illustrious Angler",,5387,-1,-1,0,81,0,0,256,66,136245,20039,0
"First person on the realm to achieve 525 skill in herbalism.","Realm First! Illustrious Herbalism",,5388,-1,-1,0,81,0,0,256,69,136246,15452,0
"First person on the realm to achieve 525 skill in inscription.","Realm First! Illustrious Scribe",,5389,-1,-1,0,81,0,0,256,72,132918,16986,0
"First person on the realm to achieve 525 skill in jewelcrafting.","Realm First! Illustrious Jewelcrafter",,5390,-1,-1,0,81,0,0,256,75,134071,18252,0
"First person on the realm to achieve 525 skill in leatherworking.","Realm First! Illustrious Leatherworker",,5391,-1,-1,0,81,0,0,256,78,136247,17130,0
"First person on the realm to achieve 525 skill in mining.","Realm First! Illustrious Miner",,5392,-1,-1,0,81,0,0,256,80,136248,20042,0
"First person on the realm to achieve 525 skill in skinning.","Realm First! Illustrious Skinner",,5393,-1,-1,0,81,0,0,256,83,134366,20124,0
"First person on the realm to achieve 525 skill in tailoring.","Realm First! Illustrious Tailor",,5394,-1,-1,0,81,0,0,256,87,136249,20127,0
"First person on the realm to achieve 450 skill in archaeology.","Realm First! Grand Master Archaeologist",,5395,-1,-1,0,81,0,0,256,89,441139,15558,0
"First person on the realm to achieve 525 skill in archaeology.","Realm First! Illustrious Archaeologist",,5396,-1,-1,0,81,0,0,256,90,441139,17133,0
"First guild on the realm to obtain 525 skill points in all professions and secondary professions.","Realm First! Working as a Team",,5408,-1,-1,0,15093,0,0,96512,2,464483,17245,0
"First guild on the realm to defeat Nefarian in Blackwing Descent on Heroic difficulty while in a guild group.","Realm First! Nefarian",,5409,669,-1,0,15093,1,0,63744,3,454028,15306,0
"First guild on the realm to defeat Al'Akir in the Throne of the Four Winds on Heroic difficulty while in a guild group.","Realm First! Al'Akir",,5410,754,-1,0,15093,1,0,63744,4,254501,15310,0
"First guild on the realm to defeat Sinestra in the Bastion of Twilight on Heroic difficulty while in a guild group.","Realm First! Sinestra",,5411,671,-1,0,15093,1,0,63744,5,429377,15314,0
"Win the battle for Tol Barad.","Tol Barad Victory",,5412,732,-1,0,15075,1,10,0,1,409548,18031,0
"Destroy a tower in Tol Barad.","Tower Plower",,5415,732,-1,0,15075,0,10,0,6,135764,18035,0
"Defeat the Pit Lord Argaloth.","Pit Lord Argaloth",,5416,757,-1,0,15075,0,10,0,10,236423,19615,0
"Win 25 battles for Tol Barad.","Tol Barad Veteran",,5417,732,1,5412,15075,0,10,0,5,409548,15816,0
"Win 25 battles for Tol Barad.","Tol Barad Veteran",,5418,732,0,5412,15075,0,10,0,4,409548,20564,0
"Spend 100,000 gold on guildmember repairs.","It All Really Adds Up",,5420,-1,-1,4913,15088,0,10,28672,3,413573,17823,0
"Complete 25,000 quests.","That's a Lot of Travel Time",,5421,-1,-1,0,15077,0,10,28672,1,464069,17826,0
"Complete 15,000 daily quests.","A Daily Routine","Reward: Battle Standard of Coordination",5422,-1,-1,0,15077,0,10,28672,4,464074,18103,0
"Defeat the bosses in Baradin Hold while in a guild group.","Baradin Hold Guild Run",,5425,757,-1,0,15087,0,10,53248,4,409548,17917,0
"Earn the Rival title on all of the classes below.","Guild Rivals",,5429,-1,-1,0,15091,0,10,94208,6,236541,20008,0
"Earn the Duelist title on all of the classes below.","Guild Duelists",,5430,-1,-1,0,15091,0,10,94208,7,236542,20352,0
"Earn the Gladiator title on all of the classes below.","Guild Gladiators",,5431,-1,-1,0,15091,0,10,94208,8,236543,18689,0
"Earn the Commander title on all of the classes below.","Guild Commanders",,5432,-1,1,0,15090,0,10,94208,6,236587,7276,0
"Earn the Champion title on all of the classes below.","Guild Champions",,5433,-1,0,0,15090,0,10,94208,7,236622,15546,0
"Earn the Marshal title on all of the classes below.","Guild Marshals",,5434,-1,1,0,15090,0,10,94208,8,236588,15478,0
"Earn the General title on all of the classes below.","Guild Generals",,5435,-1,0,0,15090,0,10,94208,9,236623,18791,0
"Earn the Field Marshal title on all of the classes below.","Guild Field Marshals",,5436,-1,1,0,15090,0,10,94208,10,236589,13027,0
"Earn the Warlord title on all of the classes below.","Guild Warlords",,5437,-1,0,0,15090,0,10,94208,11,236624,17636,0
"Earn the Grand Marshal title on all of the classes below.","Guild Grand Marshals",,5438,-1,1,0,15090,0,15,94208,12,236590,17709,0
"Earn the High Warlord title on all of the classes below.","Guild High Warlords",,5439,-1,0,0,15090,0,15,94208,13,236625,16450,0
"Earn the Battlemaster title on all of the classes below.","Guild Battlemasters",,5440,-1,0,0,15090,0,20,94208,15,236626,17721,0
"Earn the Battlemaster title on all of the classes below.","Guild Battlemasters",,5441,-1,1,0,15090,0,20,94208,14,236591,17733,0
"Recruit all 8 characters into Fiona's travelling party in Eastern Plaguelands.","Full Caravan",,5442,-1,-1,0,14861,0,10,0,21,133803,16828,0
"Obtain E'ko from the following creatures in Winterspring.","E'ko Madness",,5443,-1,-1,0,15081,0,10,0,24,237404,20549,0
"Using the Billy Goat Blaster or the Billy Goat Blaster DX, blast 12 Billy Goats in under 1 minute.","Ready, Set, Goat!",,5444,-1,-1,0,14861,0,10,0,22,133832,19246,0
"Defeat Fungalmancer Glop during the Glop, Son of Glop daily quest in Deepholm without taking any damage from his Boomshrooms.",Fungalophobia,,5445,-1,-1,0,15070,0,10,0,15,134527,17262,0
"Complete the Glop, Son of Glop daily quest in Deepholm 10 times.","The Glop Family Line",,5446,-1,-1,0,15070,0,10,0,16,134533,15059,0
"Complete the Restless Brood daily quest in Deepholm within 90 seconds of striking the Resonating Crystal.","My Very Own Broodmother",,5447,-1,-1,0,15070,1,10,0,19,433446,18464,0
"In Archmage Xylem's Trial of Fire in Azshara, gain 10 stacks of Fire Dancing without taking damage.","Glutton for Fiery Punishment",,5448,-1,-1,0,15081,0,10,0,25,236223,15062,0
"Complete the Lost in the Deeps daily quest in Deepholm 10 times.","Rock Lover","Reward: Pebble",5449,-1,-1,0,15070,0,10,0,17,136024,15587,0
"Suffer the effects of a Poolstool, Shuffletruffle, Shrinkshroom and Trapcap simultaneously.","Fungal Frenzy",,5450,-1,-1,0,15070,0,10,0,18,134528,17009,0
"Endure the nightmares of Iso'rath in the Twilight Highlands.","Consumed by Nightmare",,5451,-1,-1,0,15070,0,10,0,27,133427,15065,0
"Witness the 3 visions of the Naz'jar Battlemaiden in Vashj'ir.","Visions of Vashj'ir Past",,5452,-1,-1,0,15070,0,10,0,12,236422,15068,0
"Discover the secret buried beneath the Maw of the Void in Darkshore.","Ghosts in the Dark",,5453,-1,1,0,15081,0,10,0,22,236415,16977,0
"Ride the full length of the Rocketway in Azshara.","Joy Ride",,5454,-1,0,0,15081,0,10,0,23,132262,19309,0
"Loot 50,000 gold.","Got My Mind On My Money",,5455,-1,-1,1181,92,0,10,0,16,133784,15071,0
"Loot 100,000 gold.","Got My Mind On My Money",,5456,-1,-1,5455,92,0,10,131072,17,133784,18734,0
"Create 2,500 glyphs.","The Pen is Mightier",,5457,-1,-1,0,15080,0,10,28672,5,237131,15819,0
"Win a ranked arena match while in a guild group.","Call of Battle",,5459,-1,-1,0,15091,0,10,53248,1,236323,15822,0
"Complete 500 Archaeology research projects.","Making History",,5460,-1,-1,0,15080,0,10,28672,12,441139,17084,0
"Defeat Cho'gall in the Bastion of Twilight on Heroic difficulty while in a guild group.","Heroic: Cho'gall Guild Run",,5461,671,-1,0,15087,1,10,61440,7,429376,17087,0
"Defeat Nefarian in Blackwing Descent on Heroic difficulty while in a guild group.","Heroic: Nefarian Guild Run",,5462,669,-1,0,15087,1,10,61440,8,454028,15181,0
"Defeat Al'Akir in the Throne of the Four Winds on Heroic difficulty while in a guild group.","Heroic: Al'Akir Guild Run",,5463,754,-1,0,15087,1,10,61440,9,254501,15185,0
"Defeat Sinestra in the Bastion of Twilight on Heroic difficulty while in a guild group.","Heroic: Sinestra Guild Run",,5464,671,-1,0,15087,1,10,61440,10,429377,15189,0
"Create 1,000 Cataclysm flasks.","Mix Master","Reward: Cauldron of Battle (Recipe)",5465,-1,-1,0,15080,0,10,28672,3,236878,15193,0
"Cook 10,000 Cataclysm cooking recipes. ","Time To Open A Restaurant",,5466,-1,-1,5467,15080,0,10,28672,9,351502,18127,0
"Cook 5,000 Cataclysm cooking recipes. ","Set the Oven to ""Cataclysmic""","Reward: Broiled Dragon Feast (Recipe)",5467,-1,-1,0,15080,0,10,28672,8,134055,19213,0
"Catch 50,000 fish from fishing pools.","Like Shooting Fish In A Barrel",,5468,-1,-1,5274,15080,0,10,28672,17,348528,17012,0
"Find 50 unique common artifacts.",Diggerer,,5469,-1,-1,5315,15071,0,10,0,8,442736,18397,0
"Find 100 unique common artifacts.",Diggerest,,5470,-1,-1,5469,15071,0,10,0,9,442736,18400,0
"Learn 200 cooking recipes.","Iron Chef",,5471,-1,-1,1799,170,0,10,0,28,351506,18403,0
"Cook 15 of the Cataclysm recipes listed below.","The Cataclysmic Gourmet",,5472,-1,-1,0,170,15,10,0,13,237355,17015,0
"Cook 30 of the Cataclysm recipes listed below.","The Cataclysmic Gourmet",,5473,-1,-1,5472,170,30,10,0,14,237356,18406,5472
"Complete each of the Stormwind cooking daily quests.","Let's Do Lunch: Stormwind",,5474,-1,1,0,170,0,10,0,35,133975,18440,0
"Complete each of the Orgrimmar cooking daily quests.","Let's Do Lunch: Orgrimmar",,5475,-1,0,0,170,0,10,0,37,133998,18447,0
"Complete each of the Stormwind fishing daily quests.","Fish or Cut Bait: Stormwind",,5476,-1,1,0,171,0,10,0,22,132933,15490,0
"Complete each of the Orgrimmar fishing daily quests.","Fish or Cut Bait: Orgrimmar",,5477,-1,0,0,171,0,10,0,24,132933,17331,0
"Catch 42 different freshwater fish.","The Limnologist",,5478,-1,-1,0,171,42,10,0,28,133916,18518,0
"Catch 31 different saltwater fish.","The Oceanographer",,5479,-1,-1,0,171,31,10,0,29,237312,18956,0
"Create 500 Dense Embersilk Bandages.","Preparing for Disaster",,5480,-1,-1,0,172,0,10,136,8,454027,18177,0
"Explore all the nooks and crannies of the Thundermar Ruins in Twilight Highlands and impress your Wildhammer allies by killing the following.","Wildhammer Tour of Duty",,5481,-1,1,0,15070,0,10,0,23,456575,16462,0
"Explore all the nooks and crannies of the Thundermar Ruins in Twilight Highlands and impress your Dragonmaw allies by killing the following.","Dragonmaw Tour of Duty",,5482,-1,0,0,15070,0,10,0,24,456565,18678,0
"Stay on the trampoline in the Whistling Grove in Mount Hyjal for 20 consecutive bounces.",Bounce,,5483,-1,-1,0,15070,0,10,0,11,252175,18989,0
"Get 10 honorable kills at the Ironclad Garrison, Warden's Vigil, and Slagworks.","Tol Barad All-Star",,5486,732,-1,0,15075,0,10,0,9,236366,18270,0
"Destroy 20 deployed Siege Engines.","Tol Barad Saboteur",,5487,732,-1,0,15075,0,10,0,8,252185,15581,0
"Destroy 3 Siege Engines in a single Tol Barad battle.","Towers of Power",,5488,732,-1,0,15075,0,10,0,7,252187,18863,0
"Complete the Tol Barad achievements listed below.","Master of Tol Barad",,5489,-1,1,0,15075,0,10,131072,13,461791,18726,0
"Complete the Tol Barad achievements listed below.","Master of Tol Barad",,5490,-1,0,0,15075,0,10,131072,14,461792,18866,0
"Complete 95 quests in Twilight Highlands.","Fading into Twilight",,5501,-1,0,0,15070,0,10,0,7,409603,18275,0
"Defeat Baron Ashbury without letting him heal with Stay of Execution in Shadowfang Keep on Heroic Difficulty.","Pardon Denied",,5503,33,-1,0,15067,0,10,0,55,236281,19312,0
"Defeat Commander Springvale without allowing him to receive Unholy Empowerment in Shadowfang Keep on Heroic Difficulty.","To the Ground!",,5504,33,-1,0,15067,0,10,0,56,135961,20152,0
"Defeat 12 Bloodthirsty Ghouls with Pistol Barrage and then defeat Lord Godfrey in Shadowfang Keep on Heroic Difficulty.","Bullet Time",,5505,33,-1,0,15067,0,10,0,57,133585,20155,0
"Complete the raids and Heroic dungeons listed below.","Defender of a Shattered World","Title Reward: Defender of a Shattered World",5506,-1,-1,0,168,0,10,131072,26,409545,16992,0
"Recover archaeology artifacts from each of the following races.","It's Always in the Last Place You Look",,5511,-1,-1,0,15071,0,10,0,13,442740,16424,0
"Logged in during WoW's 6th Anniversary.","WoW's 6th Anniversary",,5512,-1,-1,0,81,0,0,0,249,133783,16435,0
"Get killed by Deathwing.","Stood in the Fire",,5518,-1,-1,0,15069,1,10,0,8,135805,18701,0
"Completed the gates of Ahn'Qiraj quest chain up to and including Treasure of the Timeless One (even if someone else ended up with the mount).","Veteran of the Shifting Sands",,5533,-1,-1,0,81,0,0,0,218,236829,16582,0
"Earn 1000 Valor Points","1000 Valor Points",,5535,-1,-1,0,168,0,10,0,1,463447,18785,0
"Earn 5000 Valor Points","5000 Valor Points",,5536,-1,-1,5535,168,0,10,0,2,463447,16447,0
"Earn 25,000 Valor Points","25,000 Valor Points",,5537,-1,-1,5536,168,0,10,0,3,463447,17513,0
"Earn 50,000 Valor Points","50,000 Valor Points",,5538,-1,-1,5537,168,0,10,0,4,463447,17516,0
"Earn 50,000 Conquest Points","50,000 Conquest Points",,5539,-1,-1,5540,95,0,10,0,4,236396,17519,0
"Earn 25,000 Conquest Points","25,000 Conquest Points",,5540,-1,-1,5541,95,0,10,0,3,236396,16844,0
"Earn 5000 Conquest Points","5000 Conquest Points",,5541,-1,-1,5542,95,0,10,0,2,236396,17669,0
"Earn 1000 Conquest Points","1000 Conquest Points",,5542,-1,-1,0,95,0,10,0,1,236396,17672,0
"In Archmage Xylem's Trial of Frost in Azshara, gain 20 stacks of Essence of Ice without taking damage.","Glutton for Icy Punishment",,5546,-1,-1,0,15081,0,10,0,26,236223,18394,0
"In Archmage Xylem's Trial of Shadow in Azshara, trap 20 Weeping Souls without taking damage.","Glutton for Shadowy Punishment",,5547,-1,-1,0,15081,0,10,0,27,236223,18641,0
"The Cataclysm has brought more critters to Azeroth. You must /love them too.","To All the Squirrels Who Cared for Me",,5548,-1,-1,0,92,0,10,0,46,237182,18038,0
"Win a Twin Peaks battle after being behind by a score of 0 to 2.","Double Jeopardy",,5552,726,0,0,15074,0,10,0,19,462674,15804,0
,"Halfus Wyrmbreaker Heroic kills (Bastion of Twilight)",,5553,-1,-1,0,15096,0,0,9,34,136243,16494,0
,"Halfus Wyrmbreaker kills (Bastion of Twilight)",,5554,-1,-1,0,15096,0,0,9,33,136243,15834,0
,"Magmaw kills (Blackwing Descent)",,5555,-1,-1,0,15096,0,0,9,20,136243,17338,0
,"Magmaw Heroic kills (Blackwing Descent)",,5556,-1,-1,0,15096,0,0,9,21,136243,15842,0
,"Omnotron kills (Blackwing Descent)",,5557,-1,-1,0,15096,0,0,9,22,136243,17401,0
,"Omnotron Heroic kills (Blackwing Descent)",,5558,-1,-1,0,15096,0,0,9,23,136243,17675,0
,"Maloriak kills (Blackwing Descent)",,5559,-1,-1,0,15096,0,0,9,25,136243,17405,0
,"Maloriak Heroic kills (Blackwing Descent)",,5560,-1,-1,0,15096,0,0,9,26,136243,17409,0
,"Atramedes kills (Blackwing Descent)",,5561,-1,-1,0,15096,0,0,9,27,136243,17413,0
,"Atramedes Heroic kills (Blackwing Descent)",,5562,-1,-1,0,15096,0,0,9,28,136243,15846,0
,"Chimaeron Heroic kills (Blackwing Descent)",,5563,-1,-1,0,15096,0,0,9,30,136243,15850,0
,"Chimaeron kills (Blackwing Descent)",,5564,-1,-1,0,15096,0,0,9,29,136243,18998,0
,"Nefarian kills (Blackwing Descent)",,5565,-1,-1,0,15096,0,0,9,31,136243,15337,0
,"Nefarian Heroic kills (Blackwing Descent)",,5566,-1,-1,0,15096,0,0,9,32,136243,15434,0
,"Valiona and Theralion kills (Bastion of Twilight)",,5567,-1,-1,0,15096,0,0,9,35,136243,15838,0
,"Valiona and Theralion Heroic kills (Bastion of Twilight)",,5568,-1,-1,0,15096,0,0,9,36,136243,15438,0
,"Ascendant Council kills (Bastion of Twilight)",,5569,-1,-1,0,15096,0,0,9,37,136243,16809,0
,"Ascendant Council Heroic kills (Bastion of Twilight)",,5570,-1,-1,0,15096,0,0,9,38,136243,15442,0
,"Cho'gall Heroic kills (Bastion of Twilight)",,5571,-1,-1,0,15096,0,0,9,40,136243,19369,0
,"Cho'gall kills (Bastion of Twilight)",,5572,-1,-1,0,15096,0,0,9,39,136243,17509,0
,"Sinestra Heroic kills (Bastion of Twilight)",,5573,-1,-1,0,15096,0,0,9,41,136243,18302,0
,"Conclave of Wind Heroic kills (Throne of the Four Winds)",,5574,-1,-1,0,15096,0,0,9,43,136243,18847,0
,"Conclave of Wind kills (Throne of the Four Winds)",,5575,-1,-1,0,15096,0,0,9,42,136243,15854,0
,"Al'Akir kills (Throne of the Four Winds)",,5576,-1,-1,0,15096,0,0,9,44,136243,15427,0
,"Al'Akir Heroic kills (Throne of the Four Winds)",,5577,-1,-1,0,15096,0,0,9,45,136243,15564,0
