ID,Description_lang,Parent,Amount,Operator,CriteriaID,OrderIndex,Flags
133478,,133475,0,0,13411,0,0
133479,,133475,0,0,13412,0,0
133480,,133475,0,0,13413,0,0
133481,,133475,0,0,13414,0,0
133482,,133475,1,0,13415,0,0
133483,,133475,1,0,13416,0,0
133484,,133475,1,0,13417,0,0
133485,,133475,1,0,13418,0,0
133486,,133475,1,0,13419,0,0
133487,,133475,1,0,13420,0,0
133489,"Lord Marrowgar",133488,1,0,13091,0,2
133491,"Lady Deathwhisper",133490,1,0,13106,0,2
133493,"Claim victory in the Gunship Battle",133492,1,0,13111,0,2
133495,"The Deathbringer",133494,1,0,13114,0,2
133497,Festergut,133496,1,0,13117,0,2
133499,Rotface,133498,1,0,13120,0,2
133501,"Professor Putricide",133500,1,0,13129,0,2
133503,"Defeat the Blood Prince Council",133502,1,0,13123,0,2
133505,"Defeat Blood-Queen Lana'thel",133504,1,0,13132,0,2
133507,"Rescue Valithiria Dreamwalker",133506,1,0,13126,0,2
133509,Sindragosa,133508,1,0,13135,0,2
133511,"Lord Marrowgar",133510,1,0,13090,0,2
133513,"Lady Deathwhisper",133512,1,0,13104,0,2
133515,"Claim victory in the Gunship Battle",133514,1,0,13110,0,2
133517,"The Deathbringer",133516,1,0,13113,0,2
133519,Festergut,133518,1,0,13116,0,2
133521,Rotface,133520,1,0,13119,0,2
133523,"Professor Putricide",133522,1,0,13128,0,2
133525,"Defeat the Blood Prince Council",133524,1,0,13122,0,2
133527,"Defeat Blood-Queen Lana'thel",133526,1,0,13131,0,2
133529,"Rescue Valithiria Dreamwalker",133528,1,0,13125,0,2
133531,Sindragosa,133530,1,0,13134,0,2
133533,Marrowgar,133532,1,0,13207,0,2
133535,Marrowgar,133534,1,0,13208,0,2
133537,Deathwhisper,133536,1,0,13209,0,2
133539,Deathwhisper,133538,1,0,13210,0,2
133541,Gunship,133540,1,0,13211,0,2
133543,Gunship,133542,1,0,13212,0,2
133545,Deathbringer,133544,1,0,13213,0,2
133547,Deathbringer,133546,1,0,13214,0,2
133549,Festergut,133548,1,0,13215,0,2
133551,Festergut,133550,1,0,13216,0,2
133553,Rotface,133552,1,0,13217,0,2
133555,Shadowmourne,133554,1,0,12975,0,2
133557,"Ingvar the Plunderer",133556,1,0,12798,0,0
133558,"King Ymiron",133556,1,0,12799,0,0
133559,"Ley-Guardian Eregos",133556,1,0,12800,0,0
133560,Mal'Ganis,133556,1,0,12801,0,0
133561,Kronus,133556,1,0,12802,0,0
133562,"Sjonnir the Ironshaper",133556,1,0,12803,0,0
133563,Anub'arak,133556,1,0,12804,0,0
133564,"Herald Volazj",133556,1,0,12805,0,0
133565,"The Prophet Tharon'ja",133556,1,0,12806,0,0
133566,Gal'darah,133556,1,0,12807,0,0
133567,Cyanigosa,133556,1,0,12808,0,0
133568,Keristrasza,133556,1,0,12809,0,0
133570,,133569,1,0,13469,0,2
133571,Frosty,133569,0,0,13470,0,2
133573,"Lord Marrowgar slain",133572,1,0,12962,0,2
133574,"Lord Marrowgar slain",133572,1,0,13394,0,2
133576,"Lady Deathwhisper",133575,1,0,12997,0,2
133577,"Lady Deathwhisper",133575,1,0,12998,0,2
133579,"Gunship Battle",133578,1,0,13080,0,2
133580,"Gunship Battle",133578,1,0,13081,0,2
133582,Deathbringer,133581,1,0,13036,0,2
133583,Deathbringer,133581,1,0,13037,0,2
133585,Rotface,133584,1,0,12966,0,2
133586,Rotface,133584,1,0,12983,0,2
133588,Festergut,133587,1,0,12967,0,2
133589,Festergut,133587,1,0,12982,0,2
133591,"Professor Putricide",133590,1,0,12968,0,2
133592,"Professor Putricide",133590,1,0,12981,0,2
133594,"Prince Valanar",133593,1,0,13032,0,2
133595,"Prince Valanar",133593,1,0,12969,0,2
133597,"Defeat Blood-Queen Lana'thel without becoming a vampire",133596,1,0,13012,0,0
133598,"Defeat Blood-Queen Lana'thel while a vampire",133596,1,0,13013,0,0
133600,Valithria,133599,1,0,12980,0,2
133601,Valithria,133599,1,0,12971,0,2
133603,Sindragosa,133602,1,0,12972,0,2
133604,Sindragosa,133602,1,0,12989,0,2
133606,"Allow Necrotic Plague to stack to 30 before defeating the Lich King in 25-player mode.",133605,1,0,13244,0,2
133607,"Allow Necrotic Plague to stack to 30 before defeating the Lich King in 25-player mode.",133605,1,0,13245,0,2
133609,"Vile Spirits",133608,1,0,13243,0,2
133610,"Vile Spirits",133608,1,0,13164,0,2
133612,"Isle of Conquest Killing Blows",133611,0,0,13254,0,0
133614,Rotface,133613,1,0,13218,0,2
133616,"Blood Princes",133615,1,0,13219,0,2
133618,"Blood Princes",133617,1,0,13220,0,2
133620,Valithria,133619,1,0,13221,0,2
133622,Valithria,133621,1,0,13222,0,2
133624,Putricide,133623,1,0,13223,0,2
133626,Putricide,133625,1,0,13224,0,2
133628,"Blood Queen",133627,1,0,13225,0,2
133630,"Blood Queen",133629,1,0,13226,0,2
133632,Sindragosa,133631,1,0,13227,0,2
133634,,133633,100,0,13029,0,1
133636,"Lord Marrowgar",133635,1,0,13331,0,0
133638,"Lord Marrowgar",133637,1,0,13090,0,0
133640,"Lord Marrowgar",133639,1,0,13351,0,0
133642,"Lord Marrowgar",133641,1,0,13091,0,0
133644,"Lady Deathwhisper",133643,1,0,13332,0,0
133646,"Claim victory in the Gunship Battle",133645,1,0,13333,0,0
133648,"The Deathbringer",133647,1,0,13334,0,0
133650,Festergut,133649,1,0,13336,0,0
133652,Rotface,133651,1,0,13337,0,0
133654,"Defeat the Blood Prince Council",133653,1,0,13339,0,0
133656,"Rescue Valithiria Dreamwalker",133655,1,0,13335,0,0
133658,"Professor Putricide",133657,1,0,13338,0,0
133660,"Defeat Blood-Queen Lana'thel",133659,1,0,13340,0,0
133662,Sindragosa,133661,1,0,13341,0,0
133664,"The Lich King",133663,1,0,13309,0,0
133666,"Lady Deathwhisper",133665,1,0,13104,0,0
133668,"Lady Deathwhisper",133667,1,0,13352,0,0
133670,"Lady Deathwhisper",133669,1,0,13106,0,0
133672,"Toravon the Ice Watcher",133671,1,0,13324,0,2
133674,"Toravon the Ice Watcher",133673,1,0,13343,0,2
133676,"Claim victory in the Gunship Battle",133675,1,0,13110,0,0
133678,"Claim victory in the Gunship Battle",133677,1,0,13353,0,0
133680,"Claim victory in the Gunship Battle",133679,1,0,13111,0,0
133682,"The Deathbringer",133681,1,0,13113,0,0
133684,"The Deathbringer",133683,1,0,13354,0,0
133686,"The Deathbringer",133685,1,0,13114,0,0
133688,Festergut,133687,1,0,13116,0,0
133690,Festergut,133689,1,0,13356,0,0
133692,Festergut,133691,1,0,13117,0,0
133694,Rotface,133693,1,0,13119,0,0
133696,Rotface,133695,1,0,13357,0,0
133698,Rotface,133697,1,0,13120,0,0
133700,"Defeat the Blood Prince Council",133699,1,0,13122,0,0
133702,"Defeat the Blood Prince Council",133701,1,0,13359,0,0
133704,"Defeat the Blood Prince Council",133703,1,0,13123,0,0
133706,"Rescue Valithiria Dreamwalker",133705,1,0,13125,0,0
133708,"Rescue Valithiria Dreamwalker",133707,1,0,13355,0,0
133710,"Rescue Valithiria Dreamwalker",133709,1,0,13126,0,0
133712,"Professor Putricide",133711,1,0,13128,0,0
133714,"Professor Putricide",133713,1,0,13358,0,0
133716,"Professor Putricide",133715,1,0,13129,0,0
133718,"Defeat Blood-Queen Lana'thel",133717,1,0,13131,0,0
133720,"Defeat Blood-Queen Lana'thel",133719,1,0,13360,0,0
133722,"Defeat Blood-Queen Lana'thel",133721,1,0,13132,0,0
133724,Sindragosa,133723,1,0,13361,0,0
133726,Sindragosa,133725,1,0,13134,0,0
133728,Sindragosa,133727,1,0,13135,0,0
133730,"The Lich King",133729,1,0,13137,0,0
133732,"The Lich King",133731,1,0,13362,0,0
133734,"The Lich King",133733,1,0,13138,0,0
133736,Marrowgar,133735,1,0,13139,0,2
133738,Marrowgar,133737,1,0,13140,0,2
133740,Deathwhisper,133739,1,0,13141,0,2
133742,Deathwhisper,133741,1,0,13142,0,2
133744,Gunship,133743,1,0,13143,0,2
133746,Gunship,133745,1,0,13144,0,2
133748,Deathbringer,133747,1,0,13145,0,2
133750,Deathbringer,133749,1,0,13146,0,2
133752,Festergut,133751,1,0,13147,0,2
133754,Festergut,133753,1,0,13148,0,2
133756,Rotface,133755,1,0,13149,0,2
133758,Rotface,133757,1,0,13150,0,2
133760,"Blood Princes",133759,1,0,13151,0,2
133762,"Blood Princes",133761,1,0,13152,0,2
133764,Valithria,133763,1,0,13153,0,2
133766,Valithria,133765,1,0,13154,0,2
133768,Putricide,133767,1,0,13155,0,2
133770,Putricide,133769,1,0,13156,0,2
133772,"Blood Queen",133771,1,0,13157,0,2
133774,"Blood Queen",133773,1,0,13158,0,2
133776,Sindragosa,133775,1,0,13159,0,2
133778,"Lich King",133777,1,0,13161,0,2
133780,"Lich King",133779,1,0,13162,0,2
133782,Sindragosa,133781,1,0,13160,0,2
133784,,133783,0,0,12902,0,2
133785,,133783,0,0,12903,0,2
133786,,133783,0,0,12904,0,2
133787,,133783,0,0,12905,0,2
133788,,133783,0,0,12906,0,2
133789,,133783,0,0,12907,0,2
133791,,133790,0,0,13422,0,0
133793,,133792,0,0,13423,0,0
133795,,133794,0,0,13424,0,0
133797,,133796,0,0,13425,0,0
133799,,133798,0,0,13426,0,0
133801,,133800,1,0,12912,0,2
133803,,133802,1,0,12913,0,2
133804,,133802,0,0,12914,0,2
133806,"The Lich King",133805,1,0,13138,0,2
133808,Festergut,133807,1,0,12977,0,2
133809,Festergut,133807,1,0,12986,0,2
133811,"Professor Putricide",133810,1,0,12987,0,2
133812,"Professor Putricide",133810,1,0,12988,0,2
133814,Valithria,133813,1,0,12978,0,2
133815,Valithria,133813,1,0,12979,0,2
133817,Sindragosa,133816,1,0,12996,0,2
133818,Sindragosa,133816,1,0,12822,0,2
133820,"Vile Spirits",133819,1,0,12823,0,2
133821,"Vile Spirits",133819,1,0,13163,0,2
133823,"Prince Valanar",133822,1,0,13033,0,2
133824,"Prince Valanar",133822,1,0,13034,0,2
133826,"The Lich King",133825,1,0,13137,0,0
133828,"The Lich King",133827,1,0,13138,0,0
133830,"Toravon the Ice Watcher",133829,1,0,13324,0,2
133832,"Toravon the Ice Watcher",133831,1,0,13343,0,2
133834,"Ashen Verdict Exalted",133833,42000,0,12911,0,2
133836,,133835,1,0,13389,0,2
133838,"Lord Marrowgar",133837,1,0,13090,0,0
133839,"Lady Deathwhisper",133837,1,0,13104,0,0
133840,"Claim victory in the Gunship Battle",133837,1,0,13110,0,0
133841,"The Deathbringer",133837,1,0,13113,0,0
133843,Festergut,133842,1,0,13116,0,0
133844,Rotface,133842,1,0,13119,0,0
133845,"Professor Putricide",133842,1,0,13128,0,0
133847,"Defeat the Blood Prince Council",133846,1,0,13122,0,0
133848,"Defeat Blood-Queen Lana'thel",133846,1,0,13131,0,0
133850,"Rescue Valithria Dreamwalker",133849,1,0,13125,0,0
133851,Sindragosa,133849,1,0,13134,0,0
133853,"Lord Marrowgar",133852,1,0,13091,0,0
133854,"Lady Deathwhisper",133852,1,0,13106,0,0
133855,"Claim victory in the Gunship Battle",133852,1,0,13111,0,0
133856,"The Deathbringer",133852,1,0,13114,0,0
133858,Festergut,133857,1,0,13117,0,0
133859,Rotface,133857,1,0,13120,0,0
133860,"Professor Putricide",133857,1,0,13129,0,0
133862,"Defeat the Blood Prince Council",133861,1,0,13123,0,0
133863,"Defeat Blood-Queen Lana'thel",133861,1,0,13132,0,0
133865,"Rescue Valithria Dreamwalker",133864,1,0,13126,0,0
133866,Sindragosa,133864,1,0,13135,0,0
133868,"Storming the Citadel",133867,0,0,13071,0,0
133869,"The Plagueworks",133867,0,0,13072,0,0
133870,"The Crimson Hall",133867,0,0,13073,0,0
133871,"The Frostwing Halls",133867,0,0,13074,0,0
133872,"Bane of the Fallen King",133867,0,0,13065,0,0
133874,"Storming the Citadel",133873,0,0,13075,0,0
133875,"The Plagueworks",133873,0,0,13076,0,0
133876,"The Crimson Hall",133873,0,0,13077,0,0
133877,"The Frostwing Halls",133873,0,0,13078,0,0
133878,"The Light of Dawn",133873,0,0,13070,0,0
133880,,133879,1,0,13421,0,2
133884,"Isle of Conquest Honorable Kills",133883,0,0,13260,0,0
133886,"The Lich King",133885,1,0,12909,0,0
133888,,133887,50,0,13029,0,1
133890,Halion,133889,1,0,13465,0,2
133892,Halion,133891,1,0,13466,0,2
133894,Halion,133893,1,0,13468,0,2
133896,Halion,133895,1,0,13467,0,2
133898,Bronjahm,133897,1,0,13315,0,0
133899,"Devourer of Souls",133897,1,0,13316,0,0
133901,"Forgemaster Garfrost",133900,1,0,13317,0,0
133902,"Ick and Krick",133900,1,0,13318,0,0
133903,"Scourgelord Tyrannus and Rimefang",133900,1,0,13319,0,0
133905,Marwyn,133904,1,0,13321,0,0
133906,Falric,133904,1,0,13320,0,0
133907,"Survive the encounter with the Lich King",133904,1,0,13323,0,0
133909,Bronjahm,133908,1,0,13167,0,0
133910,"Devourer of Souls",133908,1,0,13168,0,0
133912,"Forgemaster Garfrost",133911,1,0,13182,0,0
133913,"Ick and Krick",133911,1,0,13173,0,0
133914,"Scourgelord Tyrannus and Rimefang",133911,1,0,13175,0,0
133916,Marwyn,133915,1,0,13179,0,0
133917,Falric,133915,1,0,13177,0,0
133918,"Survive the encounter with the Lich King",133915,1,0,13181,0,0
133920,Bronjahm,133919,1,0,12752,0,2
133922,"Devourer of Souls",133921,1,0,12976,0,2
133924,,133923,1,0,12993,0,2
133926,,133925,1,0,12994,0,2
133928,"Ghoul Explode",133927,1,0,12756,0,2
133930,"Rescue Valithria Dreamwalker",133929,1,0,12757,0,0
133931,Sindragosa,133929,1,0,12758,0,0
133933,Festergut,133932,1,0,12759,0,0
133934,Rotface,133932,1,0,12760,0,0
133935,"Professor Putricide",133932,1,0,12761,0,0
133937,"Defeat the Blood Prince Council",133936,1,0,12762,0,0
133938,"Defeat Blood-Queen Lana'thel",133936,1,0,12763,0,0
133940,"The Lich King",133939,1,0,12764,0,0
133942,"Lord Marrowgar",133941,1,0,12770,0,0
133943,"Claim victory in the Gunship Battle",133941,1,0,12771,0,0
133944,"The Deathbringer",133941,1,0,12772,0,0
133945,"Lady Deathwhisper",133941,1,0,12773,0,0
133947,"Storming the Citadel",133946,0,0,12765,0,0
133948,"The Frostwing Halls",133946,0,0,12766,0,0
133949,"The Plagueworks",133946,0,0,12767,0,0
133950,"The Crimson Hall",133946,0,0,12768,0,0
133951,"The Frozen Throne",133946,0,0,12769,0,0
133953,"Lord Marrowgar slain",133952,1,0,13393,0,2
133954,"Lord Marrowgar slain",133952,1,0,12775,0,2
133956,"Lady Deathwhisper",133955,1,0,12995,0,2
133957,"Lady Deathwhisper",133955,1,0,12776,0,2
133959,"Gunship Battle",133958,1,0,13079,0,2
133960,"Gunship Battle",133958,1,0,12777,0,2
133962,Deathbringer,133961,1,0,13035,0,2
133963,Deathbringer,133961,1,0,12778,0,2
133965,Rotface,133964,1,0,12984,0,2
133966,Rotface,133964,1,0,12985,0,2
133968,"Defeat Blood-Queen Lana'thel while a vampire",133967,1,0,13011,0,0
133969,"Defeat Blood-Queen Lana'thel without becoming a vampire",133967,1,0,12780,0,0
133971,,133970,0,0,12698,0,2
133973,,133972,1,0,12992,0,2
133975,"Green Brewfest Stein",133974,1,0,13372,0,2
133976,"Filled Green Brewfest Stein",133974,1,0,13373,0,2
133977,"Filled Green Brewfest Stein",133974,1,0,13374,0,2
133978,"Filled Green Brewfest Stein",133974,1,0,13375,0,2
133979,"Filled Green Brewfest Stein",133974,1,0,13376,0,2
133980,"Filled Green Brewfest Stein",133974,1,0,13377,0,2
136185,"<Hidden> Joyous Journeys - Reach Level 70 with buff Joyous Journeys",0,0,4,0,0,2
136186,,136185,70,0,53848,0,2
137144,,137143,5,0,54570,0,0
137149,Onyxia,121541,1,0,54579,13,2
137833,,137831,1,0,54954,1,0
137867,,137866,5,0,54943,0,0
137883,,137881,1,0,54953,1,0
137886,,137884,1,0,54956,1,0
137920,,137919,5,0,54987,0,0
138044,,138043,5,0,55073,0,0
138046,,138045,5,0,55074,0,0
138048,,138047,5,0,55075,0,0
138066,,132310,1,0,55088,1,2
138317,"Heirloom Tracking - Bloodied Arcanite Reaper",0,0,4,0,0,2
138318,,138317,1,0,55212,0,2
138593,"Soul of Iron",0,1,4,0,0,0
138594,,138593,0,0,55419,0,0
140590,Gladiator,0,1,8,0,0,0
140591,"Deadly Gladiator",140590,1,0,10881,0,2
140592,"Relentless Gladiator",140590,1,0,13000,1,2
140593,Gladiator,140590,1,0,56719,2,2
140594,"Furious Gladiator",140590,1,0,12999,3,2
140595,Duelist,0,1,8,0,0,0
140596,Gladiator,140595,1,0,56719,0,2
140597,"Relentless Gladiator",140595,1,0,13000,1,2
140598,Duelist,140595,1,0,56720,2,2
140599,"Deadly Gladiator",140595,1,0,10881,3,2
140600,"Furious Gladiator",140595,1,0,12999,4,2
140601,Rival,0,1,8,0,0,0
140602,Rival,140601,1,0,56721,0,2
140603,"Deadly Gladiator",140601,1,0,10881,1,2
140604,"Relentless Gladiator",140601,1,0,13000,2,2
140605,Gladiator,140601,1,0,56719,3,2
140606,Duelist,140601,1,0,56720,4,2
140607,"Furious Gladiator",140601,1,0,12999,5,2
140608,Challenger,0,1,8,0,0,0
140609,"Relentless Gladiator",140608,1,0,13000,0,2
140610,"Deadly Gladiator",140608,1,0,10881,1,2
140611,Rival,140608,1,0,56721,2,2
140612,Duelist,140608,1,0,56720,3,2
140613,Gladiator,140608,1,0,56719,4,2
140614,"Furious Gladiator",140608,1,0,12999,5,2
140615,Challenger,140608,1,0,56722,6,2
140616,"Just the Two of Us - 1550",0,0,4,0,0,0
140617,"1550 rating",140616,1550,0,56723,0,2
140618,"Just the Two of Us - 1750",0,0,4,0,0,0
140619,"1750 rating",140618,1750,0,56723,0,2
140620,"Just the Two of Us - 2000",0,0,4,0,0,0
140621,"2000 rating",140620,2000,0,56723,0,2
140622,"Just the Two of Us - 2200",0,0,4,0,0,0
140623,"2200 rating",140622,2200,0,56723,0,2
140624,"Three's Company - 1550",0,0,4,0,0,0
140625,"1550 rating",140624,1550,0,56724,0,2
140626,"Three's Company - 1750",0,0,4,0,0,0
140627,"1750 rating",140626,1750,0,56724,0,2
140628,"Three's Company - 2000",0,0,4,0,0,0
140629,"2000 rating",140628,2000,0,56724,0,2
140630,"Three's Company - 2200",0,0,4,0,0,0
140631,"2200 rating",140630,2200,0,56724,0,2
140632,"High Five - 1550",0,0,4,0,0,0
140633,"1550 rating",140632,1550,0,56725,0,2
140634,"High Five - 1750",0,0,4,0,0,0
140635,"1750 rating",140634,1750,0,56725,0,2
140636,"High Five - 2000",0,0,4,0,0,0
140637,"2000 rating",140636,2000,0,56725,0,2
140638,"High Five - 2200",0,0,4,0,0,0
140639,"2200 rating",140638,2200,0,56725,0,2
142365,"Kill All Utgarde Keep Bosses",0,0,4,0,0,0
142366,"Skarvald the Constructor",142365,1,0,57665,0,0
142367,"Prince Keleseth",142365,1,0,57666,1,0
142368,"Dalronn the Controller",142365,1,0,57667,2,0
142369,"Ingvar the Plunderer",142365,1,0,57668,3,0
142392,"Ormorok the Tree-Shaper",142391,1,0,57687,0,0
142393,Anomalus,142391,1,0,57688,1,0
142394,Keristrasza,142391,1,0,57689,2,0
142395,"Grand Magus Telestra",142391,1,0,57690,3,0
142403,"Defeat all Azjol-Nerub bosses",0,0,4,0,0,0
142404,Hadronox,142403,1,0,57697,0,0
142405,Anub'arak,142403,1,0,57698,1,0
142406,"Krik'thir the Gatewatcher",142403,1,0,57699,2,0
142442,"Kill all Ahn'kahet bosses",0,0,4,0,0,0
142443,"Herald Volazj",142442,1,0,57730,0,0
142444,"Elder Nadox",142442,1,0,57731,1,0
142445,"Jedoga Shadowseeker",142442,1,0,57732,2,0
142446,"Prince Taldaram",142442,1,0,57733,3,0
142447,Amanitar,142442,1,0,57734,4,0
142448,"Kill all Dratk'tharon Keep bosses",0,0,4,0,0,0
142449,Trollgore,142448,1,0,57735,0,0
142450,"Novos the Summoner",142448,1,0,57736,1,0
142451,"King Dred",142448,1,0,57737,2,0
142452,"The Prophet Tharon'ja",142448,1,0,57738,3,0
142453,"Kill Cyanigosa",0,0,4,0,0,0
142454,Cyanigosa,142453,1,0,57739,0,2
142459,"Kill all Gun'drak bosses",0,0,4,0,0,0
142460,Slad'ran,142459,1,0,57743,0,0
142461,Moorabi,142459,1,0,57744,1,0
142462,"Eck the Ferocious",142459,1,0,57745,2,0
142463,"Drakkari Colossus",142459,1,0,57746,3,0
142464,Gal'darah,142459,1,0,57747,4,0
142469,"Kill all Halls of Stone bosses",0,0,4,0,0,0
142470,"Sjonnir the Ironshaper",142469,1,0,57748,0,0
142471,Krystallus,142469,1,0,57749,1,0
142472,"The Tribunal of Ages",142469,1,0,57751,2,0
142473,"Maiden of Grief",142469,1,0,57752,3,0
142482,"Kill all Halls of Lightning bosses",0,0,4,0,0,0
142483,Loken,142482,1,0,57756,0,0
142484,Volkhan,142482,1,0,57759,1,0
142485,Ionar,142482,1,0,57760,2,0
142486,"General Bjarngrim",142482,1,0,57761,3,0
142487,"Kill all Oculus bosses",0,0,4,0,0,0
142488,"Mage-Lord Urom",142487,1,0,57762,0,0
142489,"Drakos the Interrogator",142487,1,0,57763,1,0
142490,"Ley-Guardian Eregos",142487,1,0,57764,2,0
142491,"Varos Cloudstrider",142487,1,0,57765,3,0
142492,"Kill all Utgarde Pinnacle bosses",0,0,4,0,0,0
142493,"King Ymiron",142492,1,0,57766,0,0
142494,"Svala Sorrowgrave",142492,1,0,57767,1,0
142495,"Skadi the Ruthless",142492,1,0,57768,2,0
142496,"Gortok Palehoof",142492,1,0,57769,3,0
142497,"Kill all Culling of Stratholme bosses",0,0,4,0,0,0
142498,Mal'Ganis,142497,1,0,57770,0,0
142499,Meathook,142497,1,0,57771,1,0
142500,"Chrono-Lord Epoch",142497,1,0,57772,2,0
142501,"Salramm the Fleshcrafter",142497,1,0,57773,3,0
142502,"Defeat all Defense Protocol Alpha Heroic Dungeons",0,0,4,0,0,0
142503,"Defense Protocol Alpha: Halls of Stone",142502,0,0,57774,0,0
142504,"Defense Protocol Alpha: Halls of Lightning",142502,0,0,57775,1,0
142505,"Defense Protocol Alpha: The Oculus",142502,0,0,57776,2,0
142506,"Defense Protocol Alpha: Utgarde Keep",142502,0,0,57777,3,0
142507,"Defense Protocol Alpha: Azjol-Nerub",142502,0,0,57778,4,0
142508,"Defense Protocol Alpha: Ahn'kahet: The Old Kingdom",142502,0,0,57779,5,0
142509,"Defense Protocol Alpha: Utgarde Pinnacle",142502,0,0,57780,6,0
142510,"Defense Protocol Alpha: Drak'Tharon Keep",142502,0,0,57781,7,0
142511,"Defense Protocol Alpha: Gundrak",142502,0,0,57782,8,0
142512,"Defense Protocol Alpha: Caverns of Time: Stratholme",142502,0,0,57783,9,0
142513,"Defense Protocol Alpha: The Nexus",142502,0,0,57784,10,0
142514,"Defense Protocol Alpha: The Violet Hold",142502,0,0,57785,11,0
142651,"[DNT] Joyous Journeys - Reach Level 80 with buff Joyous Journeys (hidden)",0,0,4,0,0,2
142652,,142651,80,0,57872,0,2
143130,"New Criteria Tree",0,0,4,0,0,0
143131,,143130,1,0,58182,0,2
143132,"Complete all Hard Mode bosses In Ulduar Pre-Nerf before the next raid tier opens.",0,0,4,0,0,2
150435,,150433,1,0,62534,1,0
143133,"Flame Leviathan - Hard Mode",143132,1,8,0,0,2
143134,,143133,0,0,58183,0,2
143135,,143133,0,0,58184,1,2
143136,"XT-002 - Hard Mode",143132,1,8,0,1,2
143137,,143136,0,0,58185,0,2
143138,,143136,0,0,58186,1,2
143139,"Steelbreaker - Hard Mode",143132,1,8,0,2,2
143140,,143139,0,0,58187,0,2
143141,,143139,0,0,58188,1,2
143142,"Hodir - Hard Mode",143132,1,8,0,3,2
143143,,143142,0,0,58189,0,2
143144,,143142,0,0,58190,1,2
143145,"Thorim - Hard Mode",143132,1,8,0,4,2
143146,,143145,0,0,58191,0,2
143147,,143145,0,0,58192,1,2
143148,"Freya - Hard Mode",143132,1,8,0,5,2
143149,,143148,0,0,58193,0,2
143150,,143148,0,0,58194,1,2
143151,"Mimiron - Hard Mode",143132,1,8,0,6,2
143152,,143151,0,0,58195,0,2
143153,,143151,0,0,58196,1,2
143154,"General Vezax - Hard Mode",143132,1,8,0,7,2
143155,,143154,0,0,58197,0,2
143156,,143154,0,0,58198,1,2
143157,"Yogg-Saron - Hard Mode",143132,1,8,0,8,2
143158,,143157,0,0,58199,0,2
143159,,143157,0,0,58200,1,2
143160,"Algalon - Hard Mode",143132,1,8,0,9,2
143161,,143160,0,0,58201,0,2
143162,,143160,0,0,58202,1,2
143606,"Kill Yogg-Saron with 0 Keepers on 25 player difficulty",0,0,4,0,0,2
