ID,Name_lang,HordeName_lang,Duration,EffectArg[0],EffectArg[1],EffectArg[2],EffectScalingPoints[0],EffectScalingPoints[1],EffectScalingPoints[2],IconFileDataID,ItemLevelMin,ItemLevelMax,TransmogUseConditionID,TransmogCost,EffectPointsMin[0],EffectPointsMin[1],EffectPointsMin[2],ItemVisual,Flags,RequiredSkillID,RequiredSkillRank,ItemLevel,Charges,Effect[0],Effect[1],Effect[2],ScalingClass,ScalingClassRestricted,Condition_ID,MinLevel,MaxLevel
5693,Package 3 - Shadow 1,,0,4,709,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5694,Package 3 - Shadow 2,,0,6,709,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5695,Package 1 - Arcane 1,,0,4,708,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5696,Package 1 - Blood 1,,0,4,708,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5697,Package 1 - Fel 1,,0,4,708,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5698,Package 1 - Fire 1,,0,4,708,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5699,Package 1 - Frost 1,,0,4,708,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5700,Package 1 - Iron 1,,0,4,708,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5701,Package 1 - Life 1,,0,4,708,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5702,Package 1 - Shadow 1,,0,4,708,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5703,Package 1 - Water 1,,0,4,708,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5704,Package 1 - Wind 1,,0,4,708,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5705,Package 1 - Arcane 2,,0,11,708,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5706,Package 1 - Blood 2,,0,11,708,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5707,Package 1 - Fel 2,,0,11,708,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5708,Package 1 - Fire 2,,0,11,708,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5709,Package 1 - Frost 2,,0,11,708,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5710,Package 1 - Iron 2,,0,11,708,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5711,Package 1 - Life 2,,0,11,708,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5712,Package 1 - Shadow 2,,0,11,708,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5713,Package 1 - Water 2,,0,11,708,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5714,Package 1 - Wind 2,,0,11,708,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5715,Package 3 - Water 1,,0,4,709,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5716,Package 3 - Water 2,,0,6,709,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5717,Package 3 - Wind 1,,0,4,709,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5718,Package 3 - Wind 2,,0,6,709,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5719,Package 4 - Arcane 1,,0,8,709,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5720,Package 4 - Blood 1,,0,8,709,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5721,Package 4 - Fel 1,,0,8,709,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5722,Package 4 - Fire 1,,0,8,709,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5723,Package 4 - Frost 1,,0,8,709,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5724,Package 4 - Holy 1,,0,8,709,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5725,Package 4 - Iron 1,,0,8,709,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5726,Package 4 - Life 1,,0,8,709,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5727,Package 4 - Shadow 1,,0,8,709,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5728,Package 4 - Water 1,,0,8,709,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5729,Package 4 - Wind 1,,0,8,709,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5730,Package 2 - Arcane 1,,0,8,708,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5731,Package 2 - Blood 1,,0,8,708,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5732,Package 2 - Fel 1,,0,8,708,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5733,Package 2 - Fire 1,,0,8,708,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5734,Package 2 - Frost 1,,0,8,708,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5735,Package 2 - Iron 1,,0,8,708,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5736,Package 2 - Life 1,,0,8,708,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5737,Package 2 - Shadow 1,,0,8,708,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5738,Package 2 - Holy 1,,0,8,708,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5739,Package 2 - Water 1,,0,8,708,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5740,Package 2 - Wind 1,,0,8,708,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5741,Package 2 - Arcane 2,,0,9,708,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5742,Package 2 - Blood 2,,0,9,708,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5743,Package 2 - Fel 2,,0,9,708,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5744,Package 2 - Fire 2,,0,9,708,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5745,Package 2 - Frost 2,,0,9,708,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5746,Package 2 - Holy 2,,0,9,708,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5747,Package 2 - Iron 2,,0,9,708,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5748,Package 2 - Life 2,,0,9,708,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5749,Package 2 - Shadow 2,,0,9,708,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5750,Package 2 - Water 2,,0,9,708,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5751,Package 2 - Wind 2,,0,9,708,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5753,Package 3 - Arcane 1,,0,5,709,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5754,Package 3 - Blood 1,,0,5,709,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5755,Package 3 - Fel 1,,0,5,709,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5756,Package 3 - Fire 1,,0,5,709,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5757,Package 3 - Frost 1,,0,5,709,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5758,Package 3 - Holy 1,,0,5,709,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5759,Package 3 - Iron 1,,0,5,709,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5760,Package 3 - Life 1,,0,5,709,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5761,Package 3 - Shadow 1,,0,5,709,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5762,Package 3 - Water 1,,0,5,709,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5763,Package 3 - Wind 1,,0,5,709,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5764,Package 4 - Arcane 1,,0,10,709,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5765,Package 4 - Blood 1,,0,10,709,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5766,Package 4 - Fel 1,,0,10,709,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5767,Package 4 - Fire 1,,0,10,709,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5768,Package 4 - Frost 1,,0,10,709,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5769,Package 4 - Holy 1,,0,10,709,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5770,Package 4 - Iron 1,,0,10,709,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5771,Package 4 - Life 1,,0,10,709,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5772,Package 4 - Shadow 1,,0,10,709,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5773,Package 4 - Water 1,,0,10,709,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5774,Package 4 - Wind 1,,0,10,709,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5775,Package 4 - Arcane 2,,0,6,709,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5776,Package 4 - Blood 2,,0,6,709,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5777,Package 4 - Fel 2,,0,6,709,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5778,Package 4 - Fire 2,,0,6,709,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5779,Package 4 - Frost 2,,0,6,709,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5780,Package 4 - Holy 2,,0,6,709,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5781,Package 4 - Iron 2,,0,6,709,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5782,Package 4 - Life 2,,0,6,709,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5783,Package 4 - Shadow 2,,0,6,709,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5784,Package 4 - Water 2,,0,6,709,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5785,Package 4 - Wind 2,,0,6,709,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5786,Halls of Valor - Blood,,0,4,769,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5787,Halls of Valor - Fire,,0,5,769,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5788,Halls of Valor - Holy,,0,6,769,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5789,Maw of Souls - Wind,,0,9,769,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5790,Maw of Souls - Shadow,,0,7,769,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5791,Maw of Souls - Water,,0,8,769,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5792,Halls of Valor - Iron,,0,9,769,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5793,Halls of Valor - Fel,,0,11,769,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5794,Maw of Souls - Arcane,,0,7,769,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,9,11,0,0,0,0,0,25
5797,PVP Level Up - Arcane,,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,12,0,0,0,0,0,25
5798,PVP Level Up - Blood,,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,12,0,0,0,0,0,25
5799,PVP Level Up - Fel,,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,12,0,0,0,0,0,25
5800,PVP Level Up - Frost 1,,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,12,0,0,0,0,0,25
5801,PVP Level Up - Fire,,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,12,0,0,0,0,0,25
5802,PVP Level Up - Holy,,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,12,0,0,0,0,0,25
5803,PVP Level Up - Iron,,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,12,0,0,0,0,0,25
5804,PVP Level Up - Life,,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,12,0,0,0,0,0,25
5805,PVP Level Up - Shadow,,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,12,0,0,0,0,0,25
5806,PVP Level Up - Water,,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,12,0,0,0,0,0,25
5807,PVP Level Up - Wind,,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,12,0,0,0,0,0,25
5808,+$k1 Haste and +$k2 Mastery,,0,36,49,0,0.5,0.5,0,0,0,0,0,0,6,6,0,0,32,0,0,60,0,5,5,0,-3,0,0,0,30
5809,Quest Reward Test - Frost 1,,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,12,0,0,0,0,0,25
5810,Archaeology - Arcane,,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,12,0,0,0,0,0,25
5811,Archaeology - Frost,,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,12,0,0,0,0,0,25
5812,Archaeology - Fire,,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,12,0,0,0,0,0,25
5813,Archaeology - Iron,,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,12,0,0,0,0,0,25
5814,Archaeology - Life,,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,12,0,0,0,0,0,25
5815,Archaeology - Shadow,,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,12,0,0,0,0,0,25
5817,+$k1 Leech,,0,62,0,0,2,0,0,0,0,0,0,0,180,0,0,0,32,0,0,1,0,5,0,0,-4,0,0,0,45
5822,Blacksmithing - Blood,,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,12,0,0,0,0,0,25
5823,Blacksmithing - Iron,,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,12,0,0,0,0,0,25
5824,Blacksmithing - Holy,,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,12,0,0,0,0,0,25
5825,Blacksmithing - Fire,,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,12,0,0,0,0,0,25
5826,Engineering - Fel,,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,12,0,0,0,0,0,25
5827,Engineering - Wind,,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,12,0,0,0,0,0,25
5828,Enchanting - Shadow,,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,12,0,0,0,0,0,25
5830,Enchanting - Arcane,,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,12,0,0,0,0,0,25
5831,Inscription - Frost,,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,12,0,0,0,0,0,25
5832,Inscription - Life,,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,12,0,0,0,0,0,25
5834,+$k1 Critical Strike,,0,32,0,0,4,0,0,0,0,0,0,0,4,0,0,0,32,0,0,0,0,5,0,0,-3,0,0,0,45
5835,+$k1 Versatility,,0,40,0,0,4,0,0,0,0,0,0,0,4,0,0,0,32,0,0,0,0,5,0,0,-3,0,0,0,45
5836,+$k1 Haste,,0,36,0,0,4,0,0,0,0,0,0,0,4,0,0,0,32,0,0,0,0,5,0,0,-3,0,0,0,45
5837,+$k1 Mastery,,0,49,0,0,4,0,0,0,0,0,0,0,4,0,0,0,32,0,0,0,0,5,0,0,-3,0,0,0,45
5838,+$k1 Critical Strike,,0,32,0,0,4,0,0,0,0,0,0,0,4,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,45
5839,+$k1 Versatility,,0,40,0,0,4,0,0,0,0,0,0,0,4,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,45
5840,+$k1 Haste,,0,36,0,0,4,0,0,0,0,0,0,0,4,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,45
5841,+$k1 Mastery,,0,49,0,0,4,0,0,0,0,0,0,0,4,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,45
5843,Songs of Battle,,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25
5844,Songs of Peace,,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25
5845,Songs of the Legion,,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25
5847,Relic Enhancement,,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,12,9,0,0,0,0,0,25
5848,Relic Enhancement,,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,12,9,0,0,0,0,0,25
5849,Relic Enhancement,,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,12,9,0,0,0,0,0,25
5850,Relic Enhancement,,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,12,9,0,0,0,0,0,25
5851,Relic Enhancement,,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,12,9,0,0,0,0,0,25
5852,Relic Enhancement,,0,0,9,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,1,0,12,9,0,0,0,0,0,25
5853,Relic Enhancement,,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,12,9,0,0,0,0,0,25
5854,Relic Enhancement,,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,12,9,0,0,0,0,0,25
5855,Relic Enhancement,,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,12,9,0,0,0,0,0,25
5857,Fel-Infused Weapon,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,1,0,0,0,0,0,0,0,0,25
5860,Test Transmog Enchant,,0,0,0,0,0,0,0,135732,0,0,0,0,0,0,0,324,0,0,0,1,0,0,0,0,0,0,0,0,45
5861,Beastslayer,,0,0,104428,0,0,0,0,298659,0,0,0,0,0,0,0,31,0,0,0,1,0,0,0,0,0,0,0,0,0
5862,Titanguard,,0,0,104428,0,0,0,0,897131,0,0,0,0,0,0,0,29,0,0,0,1,0,0,0,0,0,0,0,0,0
5863,Coldlight,,0,0,104428,0,0,0,0,135777,0,0,0,0,0,0,0,27,0,0,0,1,0,0,0,0,0,0,0,0,0
5864,Netherflame,,0,0,104428,0,0,0,0,425951,0,0,0,0,0,0,0,344,0,0,0,1,0,0,0,0,0,0,0,0,0
5865,Sunfire,,0,0,104428,0,0,0,0,1033487,0,0,0,0,0,0,0,158,0,0,0,1,0,0,0,0,0,0,0,0,0
5866,Soulfrost,,0,0,104428,0,0,0,0,236168,0,0,0,0,0,0,0,157,0,0,0,1,0,0,0,0,0,0,0,0,0
5867,Light of the Earth-Warder,,0,0,104428,0,0,0,0,136026,0,0,0,0,0,0,0,213,0,0,0,1,0,0,0,0,0,0,0,0,0
5868,Breath of Yu'lon,,0,0,104428,0,0,0,0,988195,0,0,0,0,0,0,0,345,0,0,0,1,0,0,0,0,0,0,0,0,0
5869,Rune of Razorice,,0,0,104428,0,0,0,0,135842,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6,0,0,0
5870,Rune of the Fallen Crusader,,0,0,104428,0,0,0,0,135957,0,0,0,0,0,0,0,160,0,0,0,1,0,0,0,0,0,6,0,0,0
5871,Earthliving,,0,0,104428,0,0,0,0,462328,0,0,0,0,0,0,0,106,0,0,0,1,0,0,0,0,0,7,0,0,0
5872,Flametongue,,0,0,104428,0,0,0,0,462326,0,0,0,0,0,0,0,32,0,0,0,1,0,0,0,0,0,7,0,0,0
5873,Frostbrand,,0,0,104428,0,0,0,0,462327,0,0,0,0,0,0,0,33,0,0,0,1,0,0,0,0,0,7,0,0,0
5874,Rockbiter,,0,0,104428,0,0,0,0,462325,0,0,0,0,0,0,0,61,0,0,0,1,0,0,0,0,0,7,0,0,0
5875,Windfury,,0,0,104428,0,0,0,0,462329,0,0,0,0,0,0,0,81,0,0,0,1,0,0,0,0,0,7,0,0,0
5876,Nightmare,,0,0,104428,0,0,0,0,1357807,0,0,0,0,0,0,0,346,0,0,0,1,0,0,0,0,0,0,0,0,0
5877,Chronos,,0,0,104428,0,0,0,0,1041232,0,0,0,0,0,0,0,347,0,0,0,1,0,0,0,0,0,0,0,0,0
5881,Salvager,,0,222854,0,0,0,0,0,0,0,60,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0
5882,Manaseeker,,0,222855,0,0,0,0,0,0,0,60,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0
5883,Bloodhunter,,0,222856,0,0,0,0,0,0,0,60,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0
5884,Songs of the Horde,,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25
5885,Songs of the Alliance,,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25
5888,Netherdrift,,0,228138,0,0,0,0,0,0,0,60,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0
5889,Mark of the Heavy Hide,,0,228398,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,40
5890,Mark of the Trained Soldier,,0,49,0,0,0.35316,0,0,0,0,60,0,0,0,0,0,0,32,0,0,1,0,5,0,0,-1,0,0,0,40
5891,Mark of the Ancient Priestess,,0,228400,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,40
5892,Relic Enhancement,,0,0,5,10,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,12,9,9,0,0,0,0,25
5893,Relic Enhancement,,0,0,5,232067,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,12,9,3,0,0,0,0,25
5895,+$k1 Mastery,,0,49,0,0,0.11772,0,0,0,35,60,0,0,0,0,0,0,32,0,0,1,0,5,0,0,-1,0,0,0,45
5896,+$k1 Versatility,,0,40,0,0,0.11772,0,0,0,35,60,0,0,0,0,0,0,32,0,0,1,0,5,0,0,-1,0,0,0,45
5897,+$k1 Haste,,0,36,0,0,0.11772,0,0,0,35,60,0,0,0,0,0,0,32,0,0,1,0,5,0,0,-1,0,0,0,45
5898,+$k1 Critical Strike,,0,32,0,0,0.11772,0,0,0,35,60,0,0,0,0,0,0,32,0,0,1,0,5,0,0,-1,0,0,0,45
5899,Boon of the Builder,,0,237293,0,0,0,0,0,0,0,60,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0
5900,Zookeeper,,0,235795,0,0,0,0,0,0,0,60,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0
