Description_lang,Title_lang,Reward_lang,ID,Instance_ID,Faction,Supercedes,Category,Minimum_criteria,Points,Flags,Ui_order,IconFileID,Criteria_tree,Shares_criteria
"Defeat Asaad in the Vortex Pinnacle on Heroic Difficulty while Protocol Inferno is active.","Protocol Inferno: The Vortex Pinnacle",,41142,657,-1,4847,15067,0,10,0,12,409599,170181,0
"Defeat Erudax in Grim Batol on Heroic Difficulty while Protocol Inferno is active.","Protocol Inferno: Grim Batol",,41143,670,-1,4840,15067,0,10,0,15,409596,170183,0
"Defeat Rajh in Halls of Origination on Heroic Difficulty while Protocol Inferno is active.","Protocol Inferno: Halls of Origination",,41144,644,-1,4841,15067,0,10,0,18,409597,170185,0
"Defeat Siamat, Lord of the South Wind in the Lost City of the Tol'vir on Heroic Difficulty while Protocol Inferno is active.","Protocol Inferno: Lost City of the Tol'vir",,41145,755,-1,4848,15067,0,10,0,21,409598,170187,0
"Defeat Vanessa VanCleef in Deadmines on Heroic Difficulty while Protocol Inferno is active.","Protocol Inferno: Deadmines",,41146,36,-1,0,15067,0,10,0,23,133694,170189,0
"Defeat Lord Godfrey in Shadowfang Keep on Heroic Difficulty while Protocol Inferno is active..","Protocol Inferno: Shadowfang Keep",,41147,33,-1,0,15067,0,10,0,25,412514,170191,0
"Complete the heroic Cataclysm dungeon achievements listed below.","Protocol Inferno: Terminated",,41148,-1,-1,0,168,0,20,135168,22,133449,170193,0
"End a PvP season in the top 10% of the arena ladder (requires 50 games won in Season 10).","Rival: Season 10","Title Reward: Rival",41332,-1,-1,0,81,0,0,2048,420,236539,0,0
"End a PvP season in the top 3% of the arena ladder (requires 50 games won in Season 10).","Duelist: Season 10","Title Reward: Duelist",41333,-1,-1,0,81,0,0,2048,421,236539,0,0
"End a PvP season in the top 35% of the arena ladder (requires 50 games won in Season 10).","Challenger: Season 10","Title Reward: Challenger",41334,-1,-1,0,81,0,0,2048,419,236534,0,0
"End a PvP season in the top 0.5% of the arena ladder (requires 50 games won in Season 10).","Gladiator: Season 10","Title Reward: Gladiator",41336,-1,-1,0,81,0,0,2048,422,236543,0,0
,"[DNT] Joyous Journeys - Hit 85 with Buff Joyous Journeys (hidden) (copy)",,41713,-1,-1,0,81,0,0,1050628,253,136243,207623,0
"Wielder of a set of Warglaives of Azzinoth.","3.4.4 - CN LKC  - Warglaives of Azzinoth - Transmog",,42115,-1,-1,0,81,0,0,1048580,158,135561,209660,0
,"[DNT] Joyous Journeys - Hit 85 with Buff Joyous Journeys (hidden)",,42242,-1,-1,0,81,0,0,1050628,254,136243,210767,0
"End a PvP season in the top 35% of the arena ladder (requires 50 games won in Season 12).","Challenger: Season 12","Title Reward: Challenger",42762,-1,-1,0,81,0,0,2048,429,236534,0,0
"End a PvP season in the top 3% of the arena ladder (requires 50 games won in Season 12).","Duelist: Season 12","Title Reward: Duelist",42763,-1,-1,0,81,0,0,2048,431,236539,0,0
"End a PvP season in the top 10% of the arena ladder (requires 50 games won in Season 12).","Rival: Season 12","Title Reward: Rival",42764,-1,-1,0,81,0,0,2048,430,236539,0,0
"End a PvP season in the top 0.5% of the 3v3 arena ladder (requires 50 games won in Season 12).","Gladiator: Season 12 (3v3)","Title Reward: Gladiator",42765,-1,-1,0,81,0,0,14336,434,236541,0,0
"End a PvP season in the top 10% of the arena ladder (requires 50 games won in Season 11).","Rival: Season 11","Title Reward: Rival",42772,-1,-1,0,81,0,0,2048,425,236539,0,0
"End a PvP season in the top 3% of the arena ladder (requires 50 games won in Season 11).","Duelist: Season 11","Title Reward: Duelist",42774,-1,-1,0,81,0,0,2048,426,236539,0,0
"End a PvP season in the top 35% of the arena ladder (requires 50 games won in Season 11).","Challenger: Season 11","Title Reward: Challenger",42775,-1,-1,0,81,0,0,2048,424,236534,0,0
"End a PvP season in the top 0.5% of the arena ladder (requires 50 games won in Season 11).","Gladiator: Season 11","Title Reward: Gladiator",42777,-1,-1,0,81,0,0,2048,427,236543,0,0
"Defeat the Sha of Doubt in Temple of the Jade Serpent on Celestial difficulty.","Celestial: Temple of the Jade Serpent",,60892,960,-1,6757,15106,0,10,0,3,603529,213869,0
"Defeat Yan-Zhu the Uncasked in Stormstout Brewery on Celestial Difficulty.","Celestial: Stormstout Brewery",,60893,961,-1,6457,15106,0,10,0,6,594272,213871,0
"Defeat Xin the Weaponmaster in Mogu'shan Palace on Celestial Difficulty.","Celestial: Mogu'shan Palace",,60894,994,-1,6755,15106,0,10,0,9,615499,213873,0
"Defeat Taran Zhu in Shado-Pan Monastery on Celestial Difficulty.","Celestial: Shado-Pan Monastery",,60895,959,-1,6469,15106,0,10,0,12,603795,213875,0
"Defeat Raigonn in Gate of the Setting Sun on Celestial Difficulty.","Celestial: Gate of the Setting Sun",,60896,962,-1,0,15106,0,10,0,14,603962,213877,0
"Defeat Flameweaver Koegler in Scarlet Halls on Celestial Difficulty.","Celestial: Scarlet Halls",,60897,1001,-1,0,15106,0,10,0,16,133154,213879,0
"Defeat High Inquisitor Whitemane in Scarlet Monastery on Celestial Difficulty.","Celestial: Scarlet Monastery",,60898,1004,-1,0,15106,0,10,0,18,135955,213881,0
"Defeat Darkmaster Gandling in Scholomance on Celestial Difficulty.","Celestial: Scholomance",,60899,1007,-1,0,15106,0,10,0,20,135974,213883,0
"Defeat Wing Leader Ner'onok in Siege of Niuzao Temple on Celestial Difficulty.","Celestial: Siege of Niuzao Temple",,60900,1011,-1,0,15106,0,10,0,22,615986,213885,0
"Complete the Celestial Pandaria dungeon achievements listed below.","Pandaria Celestial Hero",,60901,-1,-1,0,168,0,20,135168,30,446121,213887,0
"First guild on the realm to defeat the Will of the Emperor encounter in Mogu'shan Vaults on 10-player Heroic difficulty while in a guild group.","Realm First! Will of the Emperor (10 player)",,60907,1008,-1,0,15093,0,0,63744,10,625910,213947,0
"First guild on the realm to defeat Grand Empress Shek'zeer in Heart of Fear on 10-player Heroic difficulty while in a guild group.","Realm First! Grand Empress Shek'zeer (10 player)",,60908,1009,-1,0,15093,0,0,63744,12,624012,213949,0
"First guild on the realm to defeat the Sha of Fear in Terrace of Endless Spring on 10-player Heroic difficulty while in a guild group.","Realm First! Sha of Fear (10 player)",,60909,996,-1,0,15093,0,0,63744,14,627685,213951,0
"First guild on the realm to defeat Ra-den in Throne of Thunder on 10-player Heroic difficulty while in a guild group.","Realm First! Ra-den (10 player)",,60910,1098,-1,0,15093,0,0,63744,16,800880,213953,0
,"[DNT] Joyous Journeys - Hit 80 with Buff Joyous Journeys (hidden) (copy) (copy)",,61022,-1,-1,0,81,0,0,1050628,210,136243,214785,0
"End a PvP season in the top 0.5% of the 3v3 arena ladder (requires 50 games won in Season 13).","Gladiator: Season 13 (3v3)","Title Reward: Gladiator",61096,-1,-1,0,81,0,0,14336,444,236534,0,0
"End a PvP season in the top 3% of the arena ladder (requires 50 games won in Season 13).","Duelist: Season 13","Title Reward: Duelist",61097,-1,-1,0,81,0,0,2048,441,236539,0,0
"End a PvP season in the top 35% of the arena ladder (requires 50 games won in Season 13).","Challenger: Season 13","Title Reward: Challenger",61098,-1,-1,0,81,0,0,2048,439,236534,0,0
"End a PvP season in the top 10% of the arena ladder (requires 50 games won in Season 13).","Rival: Season 13","Title Reward: Rival",61099,-1,-1,0,81,0,0,2048,440,236539,0,0
"End a PvP season in the top 0.5% of the 2v2 arena ladder (requires 50 games won in Season 12).","Gladiator: Season 12 (2v2)","Title Reward: Gladiator",61350,-1,-1,0,81,0,0,14336,432,236541,0,0
"End a PvP season in the top 0.5% of the 2v2 arena ladder (requires 50 games won in Season 13).","Gladiator: Season 13 (2v2)","Title Reward: Gladiator",61351,-1,-1,0,81,0,0,14336,442,236534,0,0
"End a PvP season in the top 0.5% of the 2v2 arena ladder (requires 50 games won in Season 14).","Gladiator: Season 14 (2v2)","Title Reward: Gladiator",61352,-1,-1,0,81,0,0,14336,452,236535,0,0
"End a PvP season in the top 0.5% of the 2v2 arena ladder (requires 50 games won in Season 15).","Gladiator: Season 15 (2v2)","Title Reward: Gladiator",61353,-1,-1,0,81,0,0,14336,462,236539,0,0
"Achieved the 2v2 Malevolent Gladiator title.","Malevolent Gladiator: Season 12 (2v2)","Title Reward: Malevolent Gladiator",61354,-1,-1,0,81,0,0,14336,433,236541,0,0
"Achieved the 2v2 Tyrannical Gladiator title.","Tyrannical Gladiator: Season 13 (2v2)","Title Reward: Tyrannical Gladiator",61355,-1,-1,0,81,0,0,14336,443,236534,0,0
"Achieved the 2v2 Grevious Gladiator title.","Grievous Gladiator: Season 14 (2v2)","Title Reward: Grievous Gladiator",61356,-1,-1,0,81,0,0,14336,453,236535,0,0
"Achieved the 2v2 Prideful Gladiator title.","Prideful Gladiator: Season 15 (2v2)","Title Reward: Prideful Gladiator",61357,-1,-1,0,81,0,0,14336,463,236539,0,0
"End a PvP season in the top 0.5% of the 5v5 arena ladder (requires 50 games won in Season 12).","Gladiator: Season 12 (5v5)","Title Reward: Gladiator",61358,-1,-1,0,81,0,0,14336,436,236541,0,0
"End a PvP season in the top 0.5% of the 5v5 arena ladder (requires 50 games won in Season 13).","Gladiator: Season 13 (5v5)","Title Reward: Gladiator",61359,-1,-1,0,81,0,0,14336,446,236534,0,0
"End a PvP season in the top 0.5% of the 5v5 arena ladder (requires 50 games won in Season 14).","Gladiator: Season 14 (5v5)","Title Reward: Gladiator",61360,-1,-1,0,81,0,0,14336,456,236535,0,0
"End a PvP season in the top 0.5% of the 5v5 arena ladder (requires 50 games won in Season 15).","Gladiator: Season 15 (5v5)","Title Reward: Gladiator",61361,-1,-1,0,81,0,0,14336,466,236539,0,0
"Achieved the 5v5 Malevolent Gladiator title.","Malevolent Gladiator: Season 12 (5v5)","Title Reward: Malevolent Gladiator",61362,-1,-1,0,81,0,0,14336,437,236541,0,0
"Achieved the 5v5 Tyrannical Gladiator title.","Tyrannical Gladiator: Season 13 (5v5)","Title Reward: Tyrannical Gladiator",61363,-1,-1,0,81,0,0,14336,447,236534,0,0
"Achieved the 5v5 Grevious Gladiator title.","Grievous Gladiator: Season 14 (5v5)","Title Reward: Grievous Gladiator",61364,-1,-1,0,81,0,0,14336,457,236535,0,0
"Achieved the 5v5 Prideful Gladiator title.","Prideful Gladiator: Season 15 (5v5)","Title Reward: Prideful Gladiator",61365,-1,-1,0,81,0,0,14336,467,236539,0,0
"Achieved the Malevolent Gladiator title in all three arena ladders in Season 12.","Undisputed Gladiator: Season 12","Title Reward: Undisputed Gladiator",61415,-1,-1,0,81,0,0,14336,438,236542,218159,0
"Achieved the Tyrannical Gladiator title in all three arena ladders in Season 13.","Undisputed Gladiator: Season 13","Title Reward: Undisputed Gladiator",61416,-1,-1,0,81,0,0,14336,448,236542,218161,0
"Achieved the Grievous Gladiator title in all three arena ladders in Season 14.","Undisputed Gladiator: Season 14","Title Reward: Undisputed Gladiator",61417,-1,-1,0,81,0,0,14336,458,236542,218163,0
"Achieved the Prideful Gladiator title in all three arena ladders in Season 15.","Undisputed Gladiator: Season 15","Title Reward: Undisputed Gladiator",61418,-1,-1,0,81,0,0,14336,468,236542,218165,0
"Earn 27,000 Conquest Points in Season 12.","Malevolent Conquest",,61459,-1,0,0,95,0,10,0,2,236396,218564,0
"Earn 27,000 Conquest Points in Season 12.","Malevolent Conquest",,61460,-1,1,0,95,0,10,0,1,236396,218566,0
,"[DNT] Joyous Journeys - Hit 85 with Buff Joyous Journeys (hidden)",,61680,-1,-1,0,81,0,0,1050628,255,136243,219936,0
"Complete the Temple of the Jade Serpent Challenge Mode with a rating of Gold.","Temple of the Jade Serpent: Platinum (TRACKER)",,61944,960,-1,0,15115,0,0,1048576,6,648780,221317,0
"Complete the Mogu'shan Palace Challenge Mode with a rating of Platinum.","Mogu'shan Palace: Platinum (TRACKER)","Reward: Platinum Battle Horn",61945,994,-1,0,15115,0,0,1048576,24,648745,221321,0
"Complete the Shado-Pan Monastery Challenge Mode with a rating of Platinum.","Shado-Pan Monastery: Platinum (TRACKER)",,61946,959,-1,0,15115,0,0,1048576,33,648770,221323,0
"Complete the Gate of the Setting Sun Challenge Mode with a rating of Platinum.","Gate of the Setting Sun: Platinum (TRACKER)",,61947,962,-1,0,15115,0,0,1048576,42,648740,221325,0
"Complete the Scarlet Halls Challenge Mode with a rating of Platinum.","Scarlet Halls: Platinum (TRACKER)",,61948,1001,-1,0,15115,0,0,1048576,51,648750,221327,0
"Complete the Scarlet Monastery Challenge Mode with a rating of Platinum.","Scarlet Monastery: Platinum (TRACKER)",,61949,1004,-1,0,15115,0,0,1048576,60,648755,221329,0
"Complete the Scholomance Challenge Mode with a rating of Platinum.","Scholomance: Platinum (TRACKER)",,61950,1007,-1,0,15115,0,0,1048576,69,648760,221331,0
"Complete the Siege of Niuzao Temple Challenge Mode with a rating of Platinum","Siege of Niuzao Temple: Platinum (TRACKER)",,61951,1011,-1,0,15115,0,0,1048576,78,648765,221333,0
"Complete the Stormstout Brewery Challenge Mode with a rating of Platinum","Stormstout Brewery: Platinum (TRACKER)",,61952,961,-1,6890,15115,0,0,1048576,15,648775,221319,0
"First person on the realm to complete every Challenge Mode dungeon with a rating of Platinum in Season 2 of Mists of Pandaria.","Realm First! Challenge Conqueror: Platinum (Season 2)","Title Reward: The Thundering Stampede",61962,-1,-1,0,81,0,0,256,116,618859,221385,0
"First person on the realm to complete every Challenge Mode dungeon with a rating of Platinum in Season 3 of Mists of Pandaria.","Realm First! Challenge Conqueror: Platinum (Season 3)","Title Reward: The Momentous Terror",61963,-1,-1,0,81,0,0,256,122,618859,221387,0
"Complete the Temple of the Jade Serpent Challenge Mode with a rating of Platinum.","Temple of the Jade Serpent: Platinum","Reward: Platinum Boots of Expeditious Retreat",61967,960,-1,6887,15115,0,10,0,5,648780,221389,0
"Complete the Stormstout Brewery Challenge Mode with a rating of Platinum.","Stormstout Brewery: Platinum","Reward: Platinum ""Little Ale""",61968,961,-1,6891,15115,0,10,0,14,648775,221393,0
"Complete the Mogu'shan Palace Challenge Mode with a rating of Platinum.","Mogu'shan Palace: Platinum","Reward: Platinum Battle Horn",61969,994,-1,6901,15115,0,10,0,23,648745,221395,0
"Complete the Shado-Pan Monastery Challenge Mode with a rating of Platinum.","Shado-Pan Monastery: Platinum","Reward: Platinum Potion of Invisibility",61970,959,-1,6904,15115,0,10,0,32,648770,221397,0
"Complete the Gate of the Setting Sun Challenge Mode with a rating of Platinum.","Gate of the Setting Sun: Platinum","Reward: Platinum Rod of Ambershaping",61971,962,-1,6907,15115,0,10,0,41,648740,221399,0
"Complete the Scarlet Halls Challenge Mode with a rating of Platinum in Season 2.","Scarlet Halls: Platinum","Reward: Platinum Battle Banner",61972,1001,-1,6910,15115,0,10,0,50,648750,221401,0
"Complete the Scarlet Monastery Challenge Mode with a rating of Platinum.","Scarlet Monastery: Platinum","Reward: Platinum Sacrificial Dagger",61973,1004,-1,6913,15115,0,10,0,59,648755,221403,0
"Complete the Scholomance Challenge Mode with a rating of Platinum.","Scholomance: Platinum","Reward: Platinum Vial of Polyformic Acid",61974,1007,-1,6916,15115,0,10,0,68,648760,221405,0
"Complete the Siege of Niuzao Temple Challenge Mode with a rating of Platinum.","Siege of Niuzao Temple: Platinum","Reward: Platinum Amber",61975,1011,-1,6919,15115,0,10,0,77,648765,221407,0
"Complete the Stormstout Brewery Challenge Mode with a rating of Platinum in Season 3.","Stormstout Brewery: Platinum (TRACKER) (Season 3)",,61977,961,-1,0,15115,0,0,1048576,18,648775,221411,0
"Complete the Mogu'shan Palace Challenge Mode with a rating of Platinum in Season 3.","Mogu'shan Palace: Platinum (TRACKER) (Season 3)",,61978,994,-1,0,15115,0,0,1048576,27,648745,221413,0
"Complete the Shado-Pan Monastery Challenge Mode with a rating of Platinum in Season 3.","Shado-Pan Monastery: Platinum (TRACKER) (Season 3)",,61979,959,-1,0,15115,0,0,1048576,36,648770,221415,0
"Complete the Gate of the Setting Sun Challenge Mode with a rating of Platinum in Season 3.","Gate of the Setting Sun: Platinum (TRACKER) (Season 3)",,61980,962,-1,0,15115,0,0,1048576,45,648740,221417,0
"Complete the Scarlet Halls Challenge Mode with a rating of Platinum in Season 3.","Scarlet Halls: Platinum (TRACKER) (Season 3)",,61981,1001,-1,0,15115,0,0,1048576,54,648750,221419,0
"Complete the Scarlet Monastery Challenge Mode with a rating of Platinum in Season 2.","Scarlet Monastery: Platinum (TRACKER) (Season 3)",,61982,1004,-1,0,15115,0,0,1048576,63,648755,221421,0
"Complete the Scholomance Challenge Mode with a rating of Platinum in Season 2.","Scholomance: Platinum (TRACKER) (Season 3)",,61983,1007,-1,0,15115,0,0,1048576,72,648760,221423,0
"Complete the Siege of Niuzao Temple Challenge Mode with a rating of Platinum in Season 3.","Siege of Niuzao Temple: Platinum (TRACKER) (Season 3)",,61984,1011,-1,0,15115,0,0,1048576,81,648765,221425,0
"Complete the Temple of the Jade Serpent Challenge Mode with a rating of Platinum in Season 2.","Temple of the Jade Serpent: Platinum (TRACKER) (Season 3)",,61985,960,-1,0,15115,0,0,1048576,9,648780,221427,0
"Complete every Challenge Mode dungeon with a rating of Platinum in Season 1.","Challenge Conqueror: Platinum (Season 1)","Reward: Precious and rare coins used for fancy curiosities",61987,-1,-1,0,15115,0,0,12288,86,618859,221429,0
"Complete every Challenge Mode dungeon with a rating of Platinum in Season 2.","Challenge Conqueror: Platinum (Season 2)","Reward: Precious and rare coins used for fancy curiosities",61990,-1,-1,0,15115,0,0,12288,87,618859,221443,0
"Complete every Challenge Mode dungeon with a rating of Platinum in Season 3.","Challenge Conqueror: Platinum (Season 3)","Reward: Precious and rare coins used for fancy curiosities",61991,-1,-1,0,15115,0,0,12288,88,618859,221453,0
"End Challenge Mode Season 1 with a Diamond time for all of the seasonal dungeons.","The Mistwalker","Reward: Mistwalker, Celestial Riding Tiger",62055,-1,-1,0,81,0,0,133120,118,606550,0,0
